Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
TVC,DTW,Traverse City-MI,Detroit-MI,4421,6954,57,207,199310,113210,8711888
CLT,EWR,Charlotte-NC,Newark-NJ,5523,8800,176,528,200512,1519448,18798114
TYS,DFW,Knoxville-TN,Dallas-TX,3731,8849,60,772,199503,586095,8787062
LAX,ORD,Los Angeles-CA,Chicago-IL,11074,12505,53,1745,200905,25749594,19161134
ORD,EWR,Chicago-IL,Newark-NJ,44,97,1,719,199206,16720340,16930924
MEM,ATL,Memphis-TN,Atlanta-GA,1057,1330,19,332,200702,1290610,5267527
PIT,ATL,Pittsburgh-PA,Atlanta-GA,4937,6302,46,526,200909,2354957,5475213
JAN,DFW,Jackson-MS,Dallas-TX,3310,3916,89,408,200406,515995,11379964
MBS,DTW,Saginaw-MI,Detroit-MI,1932,5100,51,98,200301,208182,8985512
IND,DFW,Indianapolis-IN,Dallas-TX,0,0,5,762,200305,1600165,11164066
ATL,ORD,Atlanta-GA,Chicago-IL,2842,4050,27,606,199906,3988728,17655010
PBI,DTW,West Palm Beach-FL,Detroit-MI,67,117,1,1087,199912,4760522,8962394
DFW,MIA,Dallas-TX,Miami-FL,4279,5838,42,1121,199703,9231044,9247394
TOL,ORD,Toledo-OH,Chicago-IL,5715,8820,138,214,199304,652366,16876600
SFO,EWR,San Francisco-CA,Newark-NJ,13818,16791,95,2565,200311,8306286,18671320
OAK,MDW,Oakland-CA,Chicago-IL,3882,3973,29,1844,200907,4317853,19161134
ATL,CAK,Atlanta-GA,Akron-OH,9914,12720,120,528,200005,4281905,695971
ATL,DTW,Atlanta-GA,Detroit-MI,6716,10792,76,594,199112,3163883,8578382
ATL,DAY,Atlanta-GA,Dayton-OH,1982,2169,31,432,200605,5119641,841558
GEG,ORD,Spokane-WA,Chicago-IL,1327,3200,25,1498,199002,362886,16395048
ORD,ATL,Chicago-IL,Atlanta-GA,663,1260,9,606,200409,18664180,4802300
PHL,TOL,Philadelphia-PA,Toledo-OH,0,0,1,464,200109,11445082,663781
TYS,DAY,Knoxville-TN,Dayton-OH,39,50,1,282,200712,682143,839563
JFK,BOS,New York-NY,Boston-MA,14662,23250,155,187,200810,37937002,9089410
BDL,BOS,Hartford-CT,Boston-MA,0,0,1,91,200312,1173575,8916374
CLT,MIA,Charlotte-NC,Miami-FL,4640,6300,30,651,199112,1050648,8312530
MEM,ATL,Memphis-TN,Atlanta-GA,386,750,5,332,200002,1208269,4281905
BUF,EWR,Buffalo-NY,Newark-NJ,5453,8060,62,282,199310,1190660,17013259
STL,ATL,St. Louis-MO,Atlanta-GA,2524,5200,104,483,200501,2773155,4947012
MSP,DLH,Minneapolis-MN,Duluth-MN,1649,3125,25,144,200504,3132772,274086
LAX,MDW,Los Angeles-CA,Chicago-IL,19285,27346,200,1750,200705,25385206,18903872
SAT,OMA,San Antonio-TX,Omaha-NE,135,137,1,824,200512,1878120,810493
DCA,DFW,Washington-DC,Dallas-TX,3291,3886,29,1192,200304,10172752,11164066
BNA,TPA,Nashville-TN,Tampa-FL,2458,5480,40,612,200901,1582264,2747272
ATL,ORD,Atlanta-GA,Chicago-IL,212,216,2,606,199612,3652439,17287860
SYR,DTW,Syracuse-NY,Detroit-MI,68,109,1,374,199110,665743,8578382
IAD,EWR,Washington-DC,Newark-NJ,78,104,1,213,200106,9854548,18490029
PHL,BUF,Philadelphia-PA,Buffalo-NY,1935,4320,30,279,199901,11042574,1142121
ACY,AGS,Atlantic City-NJ,Augusta-GA,117,122,1,588,200503,268318,517352
CLT,BOS,Charlotte-NC,Boston-MA,5596,6696,62,727,199010,1029829,8269386
DAL,TUL,Dallas-TX,Tulsa-OK,154,366,3,237,200402,11379964,877172
DCA,ATL,Washington-DC,Atlanta-GA,182,214,2,547,199711,8966798,3756986
PVD,BUF,Providence-RI,Buffalo-NY,0,0,1,383,200510,1609677,1139328
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,10743,14147,89,1065,200910,5547051,19069796
IND,DTW,Indianapolis-IN,Detroit-MI,0,0,37,231,200512,1645027,8988796
PHL,DTW,Philadelphia-PA,Detroit-MI,4244,7950,53,453,199804,11020546,8944948
MIA,OPF,Miami-FL,Miami-FL,0,0,1,8,200803,11003504,11003504
DFW,PIA,Dallas-TX,Peoria-IL,153,173,1,673,199907,9703564,365736
BNA,TOL,Nashville-TN,Toledo-OH,0,0,12,408,200405,1416452,671681
GPT,ATL,Gulfport-MS,Atlanta-GA,591,710,5,352,200405,254385,4802300
DFW,TPA,Dallas-TX,Tampa-FL,4040,5934,43,929,199312,8450926,2132804
ATL,ORD,Atlanta-GA,Chicago-IL,153,300,2,606,199608,3652439,17287860
ORD,EWR,Chicago-IL,Newark-NJ,7655,10584,84,719,199409,17018756,17072218
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,6,2846,200111,325839,18385002
DTW,CWA,Detroit-MI,Wausau-WI,1557,3094,91,363,200008,8914942,125905
TPA,ORD,Tampa-FL,Chicago-IL,4155,4752,44,1012,199706,2225002,17405264
DFW,TPA,Dallas-TX,Tampa-FL,6943,8378,59,929,199807,9475022,2254405
SFO,ORD,San Francisco-CA,Chicago-IL,555,564,3,1846,200905,8635706,19161134
RIC,EWR,Richmond-VA,Newark-NJ,131,447,3,278,199508,1014070,17130692
SLC,TUL,Salt Lake City-UT,Tulsa-OK,1118,3712,29,926,199303,833385,790683
JAN,DFW,Jackson-MS,Dallas-TX,738,1100,22,408,200306,509068,11164066
DAL,TUL,Dallas-TX,Tulsa-OK,6519,11371,83,237,200705,12313304,905678
ATL,AGS,Atlanta-GA,Augusta-GA,42,60,2,143,200103,4432950,502964
MKE,EWR,Milwaukee-WI,Newark-NJ,2019,3948,47,725,200012,1502305,18352743
PWM,EWR,Portland-ME,Newark-NJ,317,368,8,284,199607,456342,17190036
ATL,DFW,Atlanta-GA,Dallas-TX,0,0,12,732,200405,4802300,11379964
ELP,ADS,El Paso-TX,Dallas-TX,0,0,1,563,200601,720756,11998822
EWR,ORD,Newark-NJ,Chicago-IL,0,0,1,719,200512,18798114,18724160
BMI,ORD,Bloomington-IL,Chicago-IL,26,70,1,116,200703,163983,18903872
ORD,DTW,Chicago-IL,Detroit-MI,5985,8906,61,235,199408,17018756,8761684
CHS,ATL,Charleston-SC,Atlanta-GA,8904,14751,99,259,200004,550875,4281905
EVV,RNO,Evansville-IN,Reno-NV,105,150,1,1734,200702,350065,410616
FNT,ATL,Flint-MI,Atlanta-GA,357,424,4,644,200310,439544,4673146
CVG,DFW,Cincinnati-OH,Dallas-TX,42,139,1,812,199803,1978593,9475022
MEM,TUL,Memphis-TN,Tulsa-OK,0,0,17,342,200905,1304926,929015
ALB,ORD,Albany-NY,Chicago-IL,812,984,7,723,200604,850541,18797710
ILN,ATL,Wilmington-OH,Atlanta-GA,0,0,14,405,200612,42837,5119641
ORD,EWR,Chicago-IL,Newark-NJ,7919,23237,157,719,199501,17155070,17130692
TPA,DTW,Tampa-FL,Detroit-MI,1114,1800,12,983,199609,2195269,8912962
JFK,ALB,New York-NY,Albany-NY,54,150,1,145,199004,33737966,811232
DFW,BOS,Dallas-TX,Boston-MA,80,204,1,1562,199212,8314270,8227058
PHL,MIA,Philadelphia-PA,Miami-FL,0,0,2,1013,200201,11511748,10425204
MCO,TPA,Orlando-FL,Tampa-FL,32,142,1,80,199803,1502837,2254405
GEG,YKM,Spokane-WA,Yakima-WA,0,0,7,159,200411,435011,227013
BZN,BTM,Bozeman-MT,Butte-MT,1493,4270,61,65,200207,72000,33351
PIT,EWR,Pittsburgh-PA,Newark-NJ,2031,3220,70,319,199809,2418452,17341505
IAD,MIA,Washington-DC,Miami-FL,82,152,1,921,200701,10626066,10930366
SFO,CIC,San Francisco-CA,Chico-CA,1452,2730,91,153,200308,8306286,211584
FLL,ATL,Fort Lauderdale-FL,Atlanta-GA,2435,5278,14,581,200103,5120256,4432950
IND,EWR,Indianapolis-IN,Newark-NJ,118,124,1,644,200905,1743658,19069796
RST,DLH,Rochester-MN,Duluth-MN,0,0,4,203,200409,174150,274962
BUF,EWR,Buffalo-NY,Newark-NJ,44,146,1,282,199009,1190154,16868983
DFW,FAT,Dallas-TX,Fresno-CA,7413,8680,62,1313,200905,12895230,915267
BHM,ATL,Birmingham-AL,Atlanta-GA,4050,5670,31,134,200303,1073439,4673146
DTW,MDW,Detroit-MI,Chicago-IL,1331,2318,19,229,199311,8711888,16876600
PIT,ORD,Pittsburgh-PA,Chicago-IL,5292,8442,67,412,200007,2429023,18235464
ILN,EWR,Wilmington-OH,Newark-NJ,0,0,17,520,200409,41798,18747431
RDU,DFW,Raleigh-NC,Dallas-TX,21937,26176,188,1062,200712,1045871,12313304
TOL,ORD,Toledo-OH,Chicago-IL,2721,4667,73,214,199504,651403,17155070
LEX,ATL,Lexington-KY,Atlanta-GA,2426,3317,31,303,199608,375267,3652439
MIA,TPA,Miami-FL,Tampa-FL,4758,7700,70,204,199001,8149380,2075572
OMA,ORD,Omaha-NE,Chicago-IL,258,360,3,416,200105,775380,18385002
GSO,DTW,Greensboro-NC,Detroit-MI,274,375,3,460,199810,599064,8944948
LGA,MDW,New York-NY,Chicago-IL,12298,12768,96,725,200606,37651266,18797710
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,3813,4320,30,1182,200711,5465183,18903872
PHL,DTW,Philadelphia-PA,Detroit-MI,0,0,7,453,200507,11701242,8988796
MLU,DFW,Monroe-LA,Dallas-TX,123,780,26,293,199601,168278,8994450
MDT,ATL,Harrisburg-PA,Atlanta-GA,3585,4500,90,619,200209,513711,4555490
CVG,ALB,Cincinnati-OH,Albany-NY,147,150,3,623,200302,2066256,839741
PHX,MDW,Phoenix-AZ,Chicago-IL,275,346,2,1444,199505,2661324,17155070
AMA,DFW,Amarillo-TX,Dallas-TX,2029,5778,54,313,199302,202960,8450926
TPA,ORD,Tampa-FL,Chicago-IL,1429,2398,16,1012,199512,2175213,17155070
DTW,ATL,Detroit-MI,Atlanta-GA,7090,12496,88,594,199803,8944948,3872031
SJC,ORD,San Jose-CA,Chicago-IL,3743,4572,33,1829,200711,1778432,18903872
MSP,DLH,Minneapolis-MN,Duluth-MN,3149,6588,54,144,199309,2654810,271183
SNA,DFW,Santa Ana-CA,Dallas-TX,12668,19785,102,1205,199202,11505204,8314270
MSY,BOS,New Orleans-LA,Boston-MA,103,103,1,1367,199403,1286646,8293684
DTW,ATL,Detroit-MI,Atlanta-GA,10435,16046,113,594,200011,8914942,4281905
MCI,DTW,Kansas City-MO,Detroit-MI,157,336,3,630,199111,1657663,8578382
CRP,DFW,Corpus Christi-TX,Dallas-TX,752,2046,31,354,199603,402469,8994450
ATL,ALB,Atlanta-GA,Albany-NY,2685,3098,31,852,200605,5119641,850541
MSP,AUS,Minneapolis-MN,Austin-TX,145,250,2,1035,199810,2830434,1104612
MCO,EWR,Orlando-FL,Newark-NJ,1753,2288,22,938,199502,1389986,17130692
JFK,MIA,New York-NY,Miami-FL,4269,4620,28,1090,200604,37651266,10933486
ORD,DTW,Chicago-IL,Detroit-MI,1614,2728,22,235,200004,18235464,8914942
JAX,DTW,Jacksonville-FL,Detroit-MI,81,124,1,814,200305,1194706,8985512
TUL,DFW,Tulsa-OK,Dallas-TX,369,388,4,237,199706,819477,9231044
GRR,EWR,Grand Rapids-MI,Newark-NJ,1197,2200,44,605,200305,759978,18671320
ATL,ORD,Atlanta-GA,Chicago-IL,301,612,3,606,200101,4432950,18385002
SFO,ORD,San Francisco-CA,Chicago-IL,7437,9000,65,1846,200003,8273316,18235464
SEA,DTW,Seattle-WA,Detroit-MI,3739,4647,31,1927,199505,5551884,8837982
DTW,MDW,Detroit-MI,Chicago-IL,61,148,1,229,200712,8913164,18903872
BOS,ATL,Boston-MA,Atlanta-GA,7509,12769,113,946,199512,8357434,3548667
ATL,MLU,Atlanta-GA,Monroe-LA,1531,2414,17,448,199112,3163883,163914
DFW,BOS,Dallas-TX,Boston-MA,2460,5274,29,1562,199709,9231044,8460622
IND,ORD,Indianapolis-IN,Chicago-IL,60,97,1,177,199712,1422397,17405264
ABE,ORD,Allentown-PA,Chicago-IL,2480,4116,28,654,199305,702512,16876600
OLS,SLN,Nogales-AZ,Salina-KS,0,0,1,903,200711,42692,60075
DCA,ATL,Washington-DC,Atlanta-GA,3030,4690,30,547,200801,10755872,5385586
ABQ,ATL,Albuquerque-NM,Atlanta-GA,5613,6222,34,1269,200908,857903,5475213
LGA,BUF,New York-NY,Buffalo-NY,57,128,1,292,199005,33737966,1190154
CVG,DFW,Cincinnati-OH,Dallas-TX,8399,11200,62,812,199410,1922360,8613622
MDT,ATL,Harrisburg-PA,Atlanta-GA,5477,7160,58,619,199911,500519,3988728
RDU,MIA,Raleigh-NC,Miami-FL,6201,8418,61,700,200110,835602,10240512
CAE,DFW,Columbia-SC,Dallas-TX,0,0,15,922,200503,691990,11632814
BNA,ATL,Nashville-TN,Atlanta-GA,60,100,2,214,200804,1556368,5385586
MYR,ATL,Myrtle Beach-SC,Atlanta-GA,5066,6138,93,317,200407,218220,4802300
GSO,ATL,Greensboro-NC,Atlanta-GA,1025,1350,27,306,199903,605077,3988728
DCA,ORD,Washington-DC,Chicago-IL,6957,10710,85,612,199907,9231820,17655010
DSM,ORD,Des Moines-IA,Chicago-IL,918,1104,8,299,200006,483210,18235464
PHX,ORD,Phoenix-AZ,Chicago-IL,466,520,5,1440,200007,3278661,18235464
MWH,YKM,Moses Lake-WA,Yakima-WA,105,936,52,73,199205,59014,198676
OGG,ITO,Kahului-HI,Hilo-HI,3405,6982,59,121,199109,104889,126684
HSV,ORD,Huntsville-AL,Chicago-IL,1716,2800,56,510,200611,379304,18797710
PWM,DTW,Portland-ME,Detroit-MI,1368,1900,19,668,200504,511498,8988796
IAD,BOS,Washington-DC,Boston-MA,327,1800,3,413,199406,8673930,8293684
COS,DFW,Colorado Springs-CO,Dallas-TX,6420,8594,62,592,199904,521222,9703564
TPA,EWR,Tampa-FL,Newark-NJ,8023,9672,62,998,200512,2638814,18798114
STL,ORD,St. Louis-MO,Chicago-IL,676,1400,20,258,200501,2773155,18724160
CRP,DFW,Corpus Christi-TX,Dallas-TX,110,184,4,354,199708,407144,9231044
JAX,MIA,Jacksonville-FL,Miami-FL,2570,6118,133,334,200109,1148044,10240512
IAH,BOS,Houston-TX,Boston-MA,7159,7752,68,1597,200706,5597674,9007842
PHX,BOS,Phoenix-AZ,Boston-MA,4890,5894,31,2300,199707,2841395,8460622
ABI,DFW,Abilene-TX,Dallas-TX,54,64,1,158,199605,152535,8994450
LGA,MDW,New York-NY,Chicago-IL,20,50,1,725,200407,37494862,18664180
SJC,DFW,San Jose-CA,Dallas-TX,2335,4260,30,1438,199603,1637714,8994450
CLE,EWR,Cleveland-OH,Newark-NJ,7267,17032,109,404,200907,2091286,19069796
JFK,ORD,New York-NY,Chicago-IL,1257,1450,29,740,200806,37937002,19031272
PFN,ATL,Panama City-FL,Atlanta-GA,7095,10230,155,247,199908,147958,3988728
SYR,ORD,Syracuse-NY,Chicago-IL,5569,7950,159,607,200403,649089,18664180
LAX,ATL,Los Angeles-CA,Atlanta-GA,10312,12741,93,1946,200512,25522350,4947012
PDX,FAT,Portland-OR,Fresno-CA,105,124,1,626,200409,2052776,857162
HVN,ORD,New Haven-CT,Chicago-IL,6022,11520,90,778,199210,801705,16720340
COS,DFW,Colorado Springs-CO,Dallas-TX,61,118,1,592,199012,409823,8019250
MKE,EWR,Milwaukee-WI,Newark-NJ,98,352,4,725,200401,1533932,18747431
BNA,EWR,Nashville-TN,Newark-NJ,923,1545,15,748,199612,1185691,17190036
DCA,BOS,Washington-DC,Boston-MA,3138,5665,55,399,199106,8369110,8227986
BDL,EWR,Hartford-CT,Newark-NJ,2148,3542,77,115,199901,1113800,17431724
LGA,ALB,New York-NY,Albany-NY,1422,2831,149,136,199305,34026518,826194
ORD,ATL,Chicago-IL,Atlanta-GA,385,546,3,606,200907,19161134,5475213
GRB,DTW,Green Bay-WI,Detroit-MI,1121,3796,26,288,199501,261702,8837982
IAH,DFW,Houston-TX,Dallas-TX,0,0,4,224,200405,5190444,11379964
MEM,ORD,Memphis-TN,Chicago-IL,614,1012,23,491,200112,1216654,18385002
PHL,MIA,Philadelphia-PA,Miami-FL,204,728,4,1013,200306,11575576,10561342
CSG,ATL,Columbus-GA,Atlanta-GA,0,0,21,83,200405,286680,4802300
DCA,BOS,Washington-DC,Boston-MA,1066,1936,44,399,200801,10755872,9089410
ORD,EWR,Chicago-IL,Newark-NJ,7258,12600,84,719,199011,16395048,16868983
DTW,FNT,Detroit-MI,Flint-MI,83,110,1,56,200610,8969084,437395
DCA,ATL,Washington-DC,Atlanta-GA,6865,9253,66,547,199011,8270942,3087755
EWR,AFW,Newark-NJ,Dallas-TX,0,0,14,1383,200611,18825633,11998822
ATL,RNO,Atlanta-GA,Reno-NV,263,468,4,1993,199804,3872031,315959
MSP,BUF,Minneapolis-MN,Buffalo-NY,3744,5400,54,734,199709,2795024,1162332
MSP,ORD,Minneapolis-MN,Chicago-IL,24221,33721,248,334,200506,3132772,18724160
GSO,DFW,Greensboro-NC,Dallas-TX,381,484,11,999,200704,696287,12313304
ATL,DTW,Atlanta-GA,Detroit-MI,6456,10930,60,594,199901,3988728,8962394
RDM,EUG,Bend-OR,Eugene-OR,0,0,4,103,200809,157730,348425
JAX,ATL,Jacksonville-FL,Atlanta-GA,0,0,1,270,200612,1279132,5119641
SFB,BGR,Orlando-FL,Bangor-ME,1793,2056,8,1299,199608,1422502,145702
BHM,ATL,Birmingham-AL,Atlanta-GA,202,300,2,134,200412,1081705,4802300
EWR,DAY,Newark-NJ,Dayton-OH,5,146,1,533,199111,16874842,850946
IAH,AUS,Houston-TX,Austin-TX,9552,11904,96,140,200605,5484883,1528958
LAX,AUS,Los Angeles-CA,Austin-TX,1603,3214,25,1238,199506,23203726,1001054
MEM,DFW,Memphis-TN,Dallas-TX,981,1450,29,432,200004,1208269,10392376
ATL,DTW,Atlanta-GA,Detroit-MI,3657,5000,50,594,199911,3988728,8962394
ORD,DTW,Chicago-IL,Detroit-MI,73,190,1,235,200009,18235464,8914942
CAE,DFW,Columbia-SC,Dallas-TX,3407,5800,116,922,200807,732558,12602170
LAN,YIP,Lansing-MI,Detroit-MI,0,0,1,66,200107,450807,8958464
SHV,DFW,Shreveport-LA,Dallas-TX,2966,4444,101,190,200706,387662,12313304
CLE,BUF,Cleveland-OH,Buffalo-NY,0,216,1,192,200910,2091286,1123804
CVG,EWR,Cincinnati-OH,Newark-NJ,2684,4514,122,569,200307,2066256,18671320
BDL,TPA,Hartford-CT,Tampa-FL,8211,11067,93,1111,200303,1173575,2522780
IAH,ATL,Houston-TX,Atlanta-GA,282,496,4,689,200609,5484883,5119641
PVD,DTW,Providence-RI,Detroit-MI,1976,2574,33,614,199109,1511102,8578382
IAH,OMA,Houston-TX,Omaha-NE,109,124,1,781,200611,5484883,820051
ATL,MIA,Atlanta-GA,Miami-FL,187,284,2,595,199202,3245141,8451688
ABQ,DAL,Albuquerque-NM,Dallas-TX,1222,2806,23,580,199811,692551,9475022
DCA,ATL,Washington-DC,Atlanta-GA,666,2016,18,547,199109,8369110,3163883
BOS,DFW,Boston-MA,Dallas-TX,4067,8196,57,1562,200111,8886620,10709246
CLE,TOL,Cleveland-OH,Toledo-OH,941,1501,79,102,200506,2118249,673162
AMA,DFW,Amarillo-TX,Dallas-TX,6020,8439,87,313,199711,214961,9231044
TWF,EKO,Twin Falls-ID,Elko-NV,24,60,2,133,200912,96558,49603
MIA,DTW,Miami-FL,Detroit-MI,469,592,4,1145,200408,10725356,8996622
BWI,ATL,Baltimore-MD,Atlanta-GA,11620,16046,113,576,199910,2491254,3988728
SBN,ATL,South Bend-IN,Atlanta-GA,3115,3850,77,566,200302,315623,4673146
BGR,ATL,Bangor-ME,Atlanta-GA,0,0,1,1134,200604,148197,5119641
GEG,EWR,Spokane-WA,Newark-NJ,57,124,1,2178,200301,430867,18671320
ATL,TPA,Atlanta-GA,Tampa-FL,121,150,1,406,199906,3988728,2278169
PHL,TPA,Philadelphia-PA,Tampa-FL,2387,3288,24,920,200408,11645752,2578104
EWR,OMA,Newark-NJ,Omaha-NE,363,1320,22,1133,199503,17130692,717557
PIT,ATL,Pittsburgh-PA,Atlanta-GA,119,432,3,526,199809,2418452,3872031
EWR,ORD,Newark-NJ,Chicago-IL,810,1235,13,719,199711,17264316,17405264
CVG,ORD,Cincinnati-OH,Chicago-IL,1848,3432,52,264,200708,2148315,18903872
ABQ,DAL,Albuquerque-NM,Dallas-TX,1168,1342,11,580,200106,739531,10709246
HSV,ORD,Huntsville-AL,Chicago-IL,538,704,16,510,200811,397228,19031272
MCO,DTW,Orlando-FL,Detroit-MI,91,112,1,957,199605,1422502,8912962
PIT,BOS,Pittsburgh-PA,Boston-MA,4339,5256,36,496,199510,2460192,8357434
SJT,DFW,San Angelo-TX,Dallas-TX,1835,2200,50,228,200606,107669,11998822
STL,MIA,St. Louis-MO,Miami-FL,4726,7384,52,1068,199206,2603363,8451688
LAX,DFW,Los Angeles-CA,Dallas-TX,2614,3480,29,1235,200412,25529180,11379964
FLO,ATL,Florence-SC,Atlanta-GA,1290,3540,118,273,199701,190095,3756986
MAF,AUS,Midland-TX,Austin-TX,2040,4110,30,294,200803,129159,1654100
GTF,BTM,Great Falls-MT,Butte-MT,0,0,21,119,200303,81065,33052
MHT,DTW,Manchester-NH,Detroit-MI,9222,10788,87,609,200306,393018,8985512
LAS,MDW,Las Vegas-NV,Chicago-IL,373,633,4,1521,199303,877917,16876600
OMA,DTW,Omaha-NE,Detroit-MI,219,248,2,651,199501,717557,8837982
ORD,DFW,Chicago-IL,Dallas-TX,2217,3528,28,802,199604,17287860,8994450
MKE,ORD,Milwaukee-WI,Chicago-IL,142,142,1,67,200606,1540301,18797710
BNA,MIA,Nashville-TN,Miami-FL,120,150,1,806,199905,1247570,9521044
ORD,TPA,Chicago-IL,Tampa-FL,7994,10191,79,1012,200302,18572324,2522780
ATW,ORD,Appleton-WI,Chicago-IL,1104,1600,32,160,200905,221894,19161134
LAS,DFW,Las Vegas-NV,Dallas-TX,1219,1638,14,1055,200602,1778129,11998822
LGA,DFW,New York-NY,Dallas-TX,25003,31656,227,1389,200804,37937002,12602170
OKC,ORD,Oklahoma City-OK,Chicago-IL,2371,4448,32,693,199503,1025243,17155070
IND,ORD,Indianapolis-IN,Chicago-IL,43,144,1,177,199512,1389955,17155070
LAS,ATL,Las Vegas-NV,Atlanta-GA,15036,16303,119,1747,200904,1902834,5475213
MCI,ORD,Kansas City-MO,Chicago-IL,217,630,5,403,199602,1753337,17287860
ORD,ATL,Chicago-IL,Atlanta-GA,8202,13050,87,606,200601,18797710,5119641
MEM,BOS,Memphis-TN,Boston-MA,0,0,8,1139,200612,1280666,8946954
MEM,ORD,Memphis-TN,Chicago-IL,3314,5625,45,491,200207,1226669,18490270
MCI,ATL,Kansas City-MO,Atlanta-GA,4108,9028,61,693,199101,1657663,3163883
SAN,ORD,San Diego-CA,Chicago-IL,3133,8990,31,1723,199305,2609266,16876600
RDU,DFW,Raleigh-NC,Dallas-TX,106,118,1,1061,199004,548230,8019250
CLE,TPA,Cleveland-OH,Tampa-FL,32,144,1,927,199302,2128322,2132804
PDX,RDM,Portland-OR,Bend-OR,3460,6526,86,116,200910,2241841,158629
MCO,ATL,Orlando-FL,Atlanta-GA,495,559,5,403,199904,1535004,3988728
STL,DTW,St. Louis-MO,Detroit-MI,2245,3700,37,440,199206,2603363,8653794
SLC,RNO,Salt Lake City-UT,Reno-NV,22,122,1,422,200410,1030597,385049
DTW,MIA,Detroit-MI,Miami-FL,2183,3834,27,1145,200409,8996622,10725356
LBB,TUL,Lubbock-TX,Tulsa-OK,0,0,3,379,200712,269144,905678
ATL,PIA,Atlanta-GA,Peoria-IL,729,1120,28,564,200202,4555490,365454
BZN,BTM,Bozeman-MT,Butte-MT,41,210,2,65,199312,55950,34601
MIA,ATL,Miami-FL,Atlanta-GA,142,284,2,595,199111,8312530,3163883
YUM,TUS,Yuma-AZ,Tucson-AZ,0,240,2,218,200806,193299,1009832
ELP,DFW,El Paso-TX,Dallas-TX,2040,4470,30,551,200101,684780,10709246
PIT,ORD,Pittsburgh-PA,Chicago-IL,1998,4116,28,412,199401,2471125,17018756
MYR,ATL,Myrtle Beach-SC,Atlanta-GA,1422,2272,16,317,200312,211086,4673146
ORD,ALB,Chicago-IL,Albany-NY,4418,7296,57,723,199108,16550288,817567
MSP,ATL,Minneapolis-MN,Atlanta-GA,4343,8280,60,906,199405,2690359,3444861
PDX,RDM,Portland-OR,Bend-OR,4384,8066,218,116,200011,1936108,116618
ILN,ORD,Wilmington-OH,Chicago-IL,0,0,20,272,200610,42837,18797710
DSM,ORD,Des Moines-IA,Chicago-IL,3064,4770,51,299,200309,504107,18572324
AUS,ORD,Austin-TX,Chicago-IL,1319,1853,17,972,199702,1067953,17405264
ORD,EWR,Chicago-IL,Newark-NJ,0,0,15,719,200607,18797710,18825633
LAS,ATL,Las Vegas-NV,Atlanta-GA,14610,16851,123,1747,200804,1879093,5385586
BWI,BOS,Baltimore-MD,Boston-MA,1428,1836,27,370,199212,2427277,8227058
BDL,MDW,Hartford-CT,Chicago-IL,209,274,2,777,200910,1195998,19161134
CVG,EWR,Cincinnati-OH,Newark-NJ,733,2080,20,569,199907,1991593,17431724
LGA,BOS,New York-NY,Boston-MA,39453,76300,490,185,199607,34380072,8407438
ATL,ORD,Atlanta-GA,Chicago-IL,4158,5712,28,606,199701,3756986,17405264
TYS,ATL,Knoxville-TN,Atlanta-GA,92,183,1,152,200401,648530,4802300
ACY,ALB,Atlantic City-NJ,Albany-NY,81,120,1,230,200909,271712,857592
OKC,TUL,Oklahoma City-OK,Tulsa-OK,103,129,1,111,200305,1131487,876919
ABQ,DFW,Albuquerque-NM,Dallas-TX,22330,32868,236,569,200801,846582,12602170
PVD,ALB,Providence-RI,Albany-NY,0,0,1,141,200906,1600642,857592
YNG,YIP,Youngstown-OH,Detroit-MI,0,0,1,163,199803,603407,8944948
GYY,YIP,Gary-IN,Detroit-MI,0,0,1,205,200309,9286162,8985512
SEA,ABI,Seattle-WA,Abilene-TX,87,139,1,1577,199505,5551884,152888
ORD,OMA,Chicago-IL,Omaha-NE,6623,9261,63,416,199508,17155070,717557
RFD,DFW,Rockford-IL,Dallas-TX,0,0,3,775,200911,353722,12895230
SVN,MIA,Savannah-GA,Miami-FL,0,173,1,431,200809,334562,11003504
SMF,ACV,Sacramento-CA,Eureka-CA,0,0,6,207,200501,2028664,128943
ATL,DFW,Atlanta-GA,Dallas-TX,17222,21437,221,732,199708,3756986,9231044
GSO,EWR,Greensboro-NC,Newark-NJ,15,74,2,446,200608,685582,18825633
MCO,BOS,Orlando-FL,Boston-MA,2749,4380,30,1121,199406,1363774,8293684
MSY,AUS,New Orleans-LA,Austin-TX,108,137,1,446,200402,1314721,1418999
BIL,BZN,Billings-MT,Bozeman-MT,272,612,34,126,199012,121592,50759
SJC,ORD,San Jose-CA,Chicago-IL,3739,9324,74,1829,199801,1690832,17529224
MEI,ATL,Meridian-MS,Atlanta-GA,1340,2490,83,267,199503,105103,3548667
ALB,ATL,Albany-NY,Atlanta-GA,21,142,1,852,199506,828038,3548667
ATL,TUL,Atlanta-GA,Tulsa-OK,5244,6741,63,674,199007,3087755,762784
SBN,DTW,South Bend-IN,Detroit-MI,110,110,1,157,200111,316657,8958464
IND,EWR,Indianapolis-IN,Newark-NJ,1703,2816,22,644,199306,1355755,17013259
MEM,TUS,Memphis-TN,Tucson-AZ,0,122,1,1224,200503,1261429,948965
