Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
MCI,ORD,Kansas City-MO,Chicago-IL,4082,4646,31,403,199511,1730648,17155070
BOS,ATL,Boston-MA,Atlanta-GA,29618,37751,207,946,199908,8550938,3988728
SAT,ORD,San Antonio-TX,Chicago-IL,7958,8827,91,1041,200003,1719262,18235464
RDM,EKO,Bend-OR,Elko-NV,74,122,1,362,200511,140962,45801
BPT,ACT,Beaumont-TX,Waco-TX,19,34,1,222,199810,375135,203214
MSY,ORD,New Orleans-LA,Chicago-IL,178,240,2,837,200904,1189981,19161134
CLT,BUF,Charlotte-NC,Buffalo-NY,2766,3780,30,546,200211,1406699,1158368
AUS,DFW,Austin-TX,Dallas-TX,82,300,2,183,199510,1001054,8787062
GRR,ORD,Grand Rapids-MI,Chicago-IL,70,122,1,137,199503,691522,17155070
PIT,ORD,Pittsburgh-PA,Chicago-IL,160,188,1,412,199907,2404337,17655010
DFW,ORD,Dallas-TX,Chicago-IL,305,612,3,802,199212,8314270,16720340
MSY,ORD,New Orleans-LA,Chicago-IL,2875,3050,61,837,200410,1314721,18664180
PDX,ORD,Portland-OR,Chicago-IL,6984,7752,57,1739,200510,2084053,18724160
ORD,ATL,Chicago-IL,Atlanta-GA,8975,13932,108,606,200409,18664180,4802300
MSP,TUS,Minneapolis-MN,Tucson-AZ,3085,3720,30,1298,200812,3237612,1009832
BOS,EWR,Boston-MA,Newark-NJ,48213,74022,525,200,199710,8460622,17264316
MIA,ATL,Miami-FL,Atlanta-GA,286,535,5,595,199312,8572430,3339551
AUS,ORD,Austin-TX,Chicago-IL,471,600,4,972,199306,931671,16876600
SFO,ORD,San Francisco-CA,Chicago-IL,4250,6900,50,1846,200108,8359256,18385002
SYR,BOS,Syracuse-NY,Boston-MA,46,95,5,264,200701,644437,9007842
ORD,MDW,Chicago-IL,Chicago-IL,5,155,1,16,200607,18797710,18797710
IAD,ORD,Washington-DC,Chicago-IL,3808,4920,41,589,200608,10530024,18797710
ABI,DFW,Abilene-TX,Dallas-TX,137,185,5,158,200206,158118,10953156
MKE,YIP,Milwaukee-WI,Detroit-MI,0,0,3,228,200609,1540301,8969084
MEM,TPA,Memphis-TN,Tampa-FL,0,0,34,656,200803,1298529,2730007
ORD,ATL,Chicago-IL,Atlanta-GA,6786,8316,66,606,199908,17655010,3988728
LAX,OMA,Los Angeles-CA,Omaha-NE,262,287,1,1330,199907,24181874,748056
ORD,MIA,Chicago-IL,Miami-FL,311,330,2,1197,200003,18235464,10051612
CVG,DTW,Cincinnati-OH,Detroit-MI,489,680,17,229,200606,2122711,8969084
PNS,ATL,Pensacola-FL,Atlanta-GA,1384,2550,85,272,199311,363513,3339551
PDX,ORD,Portland-OR,Chicago-IL,3811,4230,30,1739,200004,1936108,18235464
BTR,MOB,Baton Rouge-LA,Mobile-AL,54,142,1,174,199603,663438,396444
PHX,DFW,Phoenix-AZ,Dallas-TX,3727,5610,30,868,199204,2366971,8314270
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,8,2846,199409,299463,17018756
FWA,CAK,Fort Wayne-IN,Akron-OH,0,50,1,196,200605,406112,700013
SJT,AUS,San Angelo-TX,Austin-TX,0,0,40,186,200508,106662,1464309
MCO,ATL,Orlando-FL,Atlanta-GA,0,0,4,403,200306,1803474,4673146
MSY,EWR,New Orleans-LA,Newark-NJ,4609,5704,46,1167,200704,1109415,18901167
HOU,AUS,Houston-TX,Austin-TX,165,535,5,152,199110,3888584,874516
ORD,DAY,Chicago-IL,Dayton-OH,54,88,2,240,200508,18724160,843575
DCA,DTW,Washington-DC,Detroit-MI,10056,13024,88,405,200511,10458534,8988796
ORD,TUS,Chicago-IL,Tucson-AZ,427,552,4,1437,200301,18572324,903320
LAS,DFW,Las Vegas-NV,Dallas-TX,72,134,1,1055,200304,1572924,11164066
SLC,ATL,Salt Lake City-UT,Atlanta-GA,2495,7962,32,1589,199505,867700,3548667
ATL,MIA,Atlanta-GA,Miami-FL,7960,14628,138,595,199910,3988728,9521044
MSY,EWR,New Orleans-LA,Newark-NJ,85,157,1,1167,200712,1109415,18901167
RFD,DFW,Rockford-IL,Dallas-TX,0,0,17,775,200509,338877,11632814
AMA,DAL,Amarillo-TX,Dallas-TX,468,976,8,324,199706,214961,9231044
DFW,DTW,Dallas-TX,Detroit-MI,7998,12276,99,987,200205,10953156,8972134
LGA,ATL,New York-NY,Atlanta-GA,13744,22348,74,761,199212,33861848,3245141
AUS,MDW,Austin-TX,Chicago-IL,2636,3050,25,972,200904,1705075,19161134
BDL,ORD,Hartford-CT,Chicago-IL,1841,4692,23,783,199001,1124185,16395048
GRK,DFW,Killeen-TX,Dallas-TX,6169,8650,173,134,200506,354424,11632814
DFW,ORD,Dallas-TX,Chicago-IL,3910,5668,52,802,199411,8613622,17018756
BUF,ATL,Buffalo-NY,Atlanta-GA,9642,13112,88,712,199806,1151490,3872031
ROC,EWR,Rochester-NY,Newark-NJ,1486,5390,49,246,199011,1004540,16868983
PHX,ATL,Phoenix-AZ,Atlanta-GA,6070,11407,61,1587,199201,2366971,3245141
CLE,DTW,Cleveland-OH,Detroit-MI,3414,5110,35,95,199506,2130938,8837982
IAH,TUL,Houston-TX,Tulsa-OK,3449,4100,82,429,200408,5190444,877172
OAK,AUS,Oakland-CA,Austin-TX,281,548,4,1497,200902,4317853,1705075
PDX,ATL,Portland-OR,Atlanta-GA,3789,5467,30,2172,200403,2052776,4802300
SLC,BOS,Salt Lake City-UT,Boston-MA,6794,10285,55,2105,199002,771473,8269386
MKE,ATL,Milwaukee-WI,Atlanta-GA,1800,3276,39,669,199105,1444492,3163883
CMH,EWR,Columbus-OH,Newark-NJ,2703,5940,55,462,199001,1410167,16868983
MIA,EWR,Miami-FL,Newark-NJ,1590,2080,16,1086,199304,8572430,17013259
LBB,DAL,Lubbock-TX,Dallas-TX,2587,4026,33,293,199807,235445,9475022
JFK,DTW,New York-NY,Detroit-MI,1129,1500,30,508,199808,34683010,8944948
JFK,BOS,New York-NY,Boston-MA,4211,5661,153,187,200304,37342640,8916374
MSP,MOT,Minneapolis-MN,Minot-ND,22,162,1,449,200801,3237612,63504
GSO,DFW,Greensboro-NC,Dallas-TX,4563,6010,62,999,199808,599064,9475022
CVG,ORD,Cincinnati-OH,Chicago-IL,0,0,2,264,200210,2050030,18490270
IAD,BOS,Washington-DC,Boston-MA,7139,15360,128,413,200011,9642062,8805222
ORD,ATL,Chicago-IL,Atlanta-GA,978,2575,25,606,200102,18385002,4432950
DFW,TUS,Dallas-TX,Tucson-AZ,3924,4929,34,813,199404,8613622,734155
ALB,EWR,Albany-NY,Newark-NJ,175,175,1,143,200708,852019,18901167
PHL,DAY,Philadelphia-PA,Dayton-OH,25,144,1,477,200109,11445082,846089
IAH,EWR,Houston-TX,Newark-NJ,200,256,2,1400,199405,4127013,17072218
ABE,EWR,Allentown-PA,Newark-NJ,182,200,4,67,200406,776048,18747431
MSY,EWR,New Orleans-LA,Newark-NJ,167,167,1,1167,200803,1168547,18968501
DFW,TUS,Dallas-TX,Tucson-AZ,3743,4619,31,813,199810,9475022,790333
GPT,MOB,Gulfport-MS,Mobile-AL,42,48,1,53,199707,228466,398229
BWI,TUL,Baltimore-MD,Tulsa-OK,48,137,1,1071,200802,2677712,916037
MHR,RNO,Sacramento-CA,Reno-NV,0,0,3,105,200512,2028664,394881
LGA,BUF,New York-NY,Buffalo-NY,2316,4176,29,292,200005,36705486,1169159
SNA,EWR,Santa Ana-CA,Newark-NJ,4604,6820,55,2433,200112,12525736,18490029
OAK,FAT,Oakland-CA,Fresno-CA,0,0,2,152,200503,4149607,867438
MSY,MIA,New Orleans-LA,Miami-FL,11320,13616,92,674,200805,1168547,11003504
PHL,ATL,Philadelphia-PA,Atlanta-GA,538,720,5,665,200912,11936504,5475213
MIA,ATL,Miami-FL,Atlanta-GA,175,204,1,595,199602,9086872,3652439
IAH,ATL,Houston-TX,Atlanta-GA,232,238,2,689,199103,3888584,3163883
TUS,DFW,Tucson-AZ,Dallas-TX,1309,2250,15,813,199804,790333,9475022
LBB,ABI,Lubbock-TX,Abilene-TX,0,130,1,151,200406,261093,158571
BOS,EWR,Boston-MA,Newark-NJ,94,217,2,200,199406,8293684,17072218
IND,DTW,Indianapolis-IN,Detroit-MI,3521,8030,55,231,199501,1389955,8837982
PBI,ATL,West Palm Beach-FL,Atlanta-GA,201,262,1,545,200904,5547051,5475213
MIA,DFW,Miami-FL,Dallas-TX,11342,16356,87,1121,199508,8913928,8787062
PVD,YIP,Providence-RI,Detroit-MI,0,0,1,624,200609,1603830,8969084
RFD,EKO,Rockford-IL,Elko-NV,119,119,1,1382,199108,288599,37382
MSP,DFW,Minneapolis-MN,Dallas-TX,175,444,3,852,200209,3053303,10953156
MSN,ORD,Madison-WI,Chicago-IL,317,756,7,109,199208,453533,16720340
SJC,AUS,San Jose-CA,Austin-TX,8232,11720,84,1476,200806,1810646,1654100
HOU,AUS,Houston-TX,Austin-TX,11441,19550,160,152,199212,3983375,901055
GRR,ORD,Grand Rapids-MI,Chicago-IL,277,432,4,137,199910,718518,17655010
TPA,MIA,Tampa-FL,Miami-FL,67,212,1,204,200211,2483575,10425204
MIA,DTW,Miami-FL,Detroit-MI,7225,8880,60,1145,200611,10933486,8969084
LAX,MIA,Los Angeles-CA,Miami-FL,3775,5096,28,2342,200312,25434866,10561342
CVG,EWR,Cincinnati-OH,Newark-NJ,1327,1800,36,569,200811,2158643,18968501
OKC,ORD,Oklahoma City-OK,Chicago-IL,2371,4448,32,693,199503,1025243,17155070
ANC,ORD,Anchorage-AK,Chicago-IL,9447,11280,60,2846,199607,301589,17287860
PIT,EWR,Pittsburgh-PA,Newark-NJ,311,770,7,319,199703,2432761,17264316
JAX,MIA,Jacksonville-FL,Miami-FL,0,0,1,334,200512,1248524,10886318
MHT,TPA,Manchester-NH,Tampa-FL,465,548,4,1204,200902,405906,2747272
SUM,YIP,Sumter-SC,Detroit-MI,0,0,1,594,200512,104885,8988796
MIA,ATL,Miami-FL,Atlanta-GA,2045,10872,36,595,199109,8312530,3163883
LAX,FAT,Los Angeles-CA,Fresno-CA,323,930,31,209,199201,23010408,703846
ANC,EWR,Anchorage-AK,Newark-NJ,0,0,24,3370,200912,374553,19069796
EWR,DTW,Newark-NJ,Detroit-MI,10169,13384,70,487,200006,18352743,8914942
LAX,MIA,Los Angeles-CA,Miami-FL,2395,3888,27,2342,199910,24181874,9521044
PIT,BOS,Pittsburgh-PA,Boston-MA,7,128,1,496,199404,2471125,8293684
CSG,ATL,Columbus-GA,Atlanta-GA,0,0,20,83,200601,290057,5119641
BOS,DFW,Boston-MA,Dallas-TX,131,148,1,1562,199305,8260582,8450926
ORD,ATL,Chicago-IL,Atlanta-GA,702,1201,4,606,199902,17655010,3988728
IND,TPA,Indianapolis-IN,Tampa-FL,145,284,2,838,199604,1406510,2195269
CVG,AUS,Cincinnati-OH,Austin-TX,3875,8520,60,958,200304,2066256,1382693
MKE,BOS,Milwaukee-WI,Boston-MA,84,112,1,860,200003,1502305,8805222
LAS,ORD,Las Vegas-NV,Chicago-IL,10863,11850,79,1515,200705,1838635,18903872
TPA,DTW,Tampa-FL,Detroit-MI,2348,3538,29,983,199106,2098618,8578382
IAH,MCN,Houston-TX,Macon-GA,46,50,1,716,200507,5299567,227607
MSY,MDW,New Orleans-LA,Chicago-IL,255,411,3,825,200804,1168547,19031272
LAN,DTW,Lansing-MI,Detroit-MI,4878,7154,49,74,199412,444066,8761684
GPT,ATL,Gulfport-MS,Atlanta-GA,5095,7254,62,352,200205,249820,4555490
DTW,ATL,Detroit-MI,Atlanta-GA,503,620,5,594,200906,8806874,5475213
EWR,ATL,Newark-NJ,Atlanta-GA,5596,6944,56,745,200707,18901167,5267527
GSP,ATL,Greenville-SC,Atlanta-GA,33,70,1,153,200408,583166,4802300
SYR,ATL,Syracuse-NY,Atlanta-GA,14,148,1,793,199106,665743,3163883
PNS,DFW,Pensacola-FL,Dallas-TX,988,1500,30,604,200311,433589,11164066
SEA,DFW,Seattle-WA,Dallas-TX,26525,32133,247,1660,200502,6404776,11632814
GRR,DFW,Grand Rapids-MI,Dallas-TX,65,74,2,931,199910,718518,9703564
ORD,BOS,Chicago-IL,Boston-MA,53,97,1,867,199604,17287860,8407438
CLE,BUF,Cleveland-OH,Buffalo-NY,36,38,2,192,199907,2117837,1142121
ELP,DAL,El Paso-TX,Dallas-TX,373,488,4,562,200710,727828,12313304
CLT,BOS,Charlotte-NC,Boston-MA,2546,4832,32,727,199202,1065787,8227058
BDL,MDW,Hartford-CT,Chicago-IL,1184,3836,28,777,200301,1173575,18572324
LAX,DFW,Los Angeles-CA,Dallas-TX,10,150,1,1235,200301,25434866,11164066
EWR,TPA,Newark-NJ,Tampa-FL,3379,4490,30,998,199404,17072218,2154044
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,24,2846,200509,351851,18724160
DFW,TOL,Dallas-TX,Toledo-OH,0,0,15,943,200811,12602170,673345
MSP,AUS,Minneapolis-MN,Austin-TX,101,110,1,1042,200707,3204196,1594525
BOS,YIP,Boston-MA,Detroit-MI,0,0,1,641,200208,8918022,8972134
SFO,ATL,San Francisco-CA,Atlanta-GA,6019,7366,29,2139,199309,7635582,3339551
CLE,BOS,Cleveland-OH,Boston-MA,38,141,1,563,200002,2147948,8805222
ATL,MIA,Atlanta-GA,Miami-FL,0,0,4,595,200606,5119641,10933486
FLL,DTW,Fort Lauderdale-FL,Detroit-MI,101,122,1,1127,199012,4074690,8503650
MIA,ATL,Miami-FL,Atlanta-GA,329,546,3,595,199805,9383038,3872031
DSM,OMA,Des Moines-IA,Omaha-NE,200,703,5,117,199206,430444,701218
SJC,ORD,San Jose-CA,Chicago-IL,18275,24430,178,1829,199807,1690832,17529224
SLC,DFW,Salt Lake City-UT,Dallas-TX,1041,3210,30,988,199202,811613,8314270
PHL,ORD,Philadelphia-PA,Chicago-IL,7689,9360,78,678,200711,11825356,18903872
JFK,DTW,New York-NY,Detroit-MI,299,500,4,508,200503,37596228,8988796
MSP,EWR,Minneapolis-MN,Newark-NJ,66,78,1,1008,199102,2581103,16874842
PDX,RDM,Portland-OR,Bend-OR,0,0,24,116,200801,2203745,157730
LAS,TUS,Las Vegas-NV,Tucson-AZ,357,610,5,365,200109,1456549,865694
RDU,BUF,Raleigh-NC,Buffalo-NY,5932,13349,89,487,199307,603263,1190660
BOS,ORD,Boston-MA,Chicago-IL,5166,6960,24,867,199208,8227058,16720340
LAS,DFW,Las Vegas-NV,Dallas-TX,1132,2068,11,1055,199212,841113,8314270
CLT,EWR,Charlotte-NC,Newark-NJ,6537,9240,84,528,199009,1029829,16868983
PBI,DFW,West Palm Beach-FL,Dallas-TX,826,1512,6,1103,199408,4373451,8613622
CLT,ORD,Charlotte-NC,Chicago-IL,5445,6864,56,599,200702,1650974,18903872
AUS,ATL,Austin-TX,Atlanta-GA,117,140,2,813,200707,1594525,5267527
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,2,2846,200805,365790,19031272
MSY,TPA,New Orleans-LA,Tampa-FL,3733,4247,31,487,200607,987535,2684639
BDL,BUF,Hartford-CT,Buffalo-NY,139,476,7,317,199103,1124022,1191010
JAX,TPA,Jacksonville-FL,Tampa-FL,1342,5610,51,180,199008,931288,2075572
MOD,FAT,Modesto-CA,Fresno-CA,0,38,2,90,199008,375259,671660
DTW,EWR,Detroit-MI,Newark-NJ,124,204,2,487,199404,8761684,17072218
SLC,ORD,Salt Lake City-UT,Chicago-IL,1954,2499,17,1249,199702,898848,17405264
LCK,GYY,Columbus-OH,Gary-IN,34,224,2,266,200501,1714463,9362080
IAH,EWR,Houston-TX,Newark-NJ,2096,2808,27,1400,200409,5190444,18747431
SFB,BGR,Orlando-FL,Bangor-ME,682,722,2,1299,199810,1502837,144431
PIT,ATL,Pittsburgh-PA,Atlanta-GA,1923,4172,28,526,199511,2460192,3548667
CLT,ATL,Charlotte-NC,Atlanta-GA,24,193,1,227,200804,1706469,5385586
EWR,BOS,Newark-NJ,Boston-MA,17633,30525,213,200,199304,17013259,8260582
CLE,ATL,Cleveland-OH,Atlanta-GA,13819,24140,170,554,200012,2147948,4281905
ATL,MDW,Atlanta-GA,Chicago-IL,13960,17947,131,590,200810,5385586,19031272
BUF,ORD,Buffalo-NY,Chicago-IL,57,64,1,473,200603,1130913,18797710
SAV,ATL,Savannah-GA,Atlanta-GA,5263,10413,89,215,200701,329518,5267527
BDL,EWR,Hartford-CT,Newark-NJ,0,0,4,115,200409,1175284,18747431
MCO,EWR,Orlando-FL,Newark-NJ,0,140,1,938,200011,1656835,18352743
TPA,DTW,Tampa-FL,Detroit-MI,3835,4619,31,983,200110,2442189,8958464
CVG,EWR,Cincinnati-OH,Newark-NJ,882,1300,26,569,200709,2148315,18901167
ATL,BOS,Atlanta-GA,Boston-MA,0,250,1,946,200705,5267527,9007842
SNA,ORD,Santa Ana-CA,Chicago-IL,13819,20290,143,1726,200312,12717433,18572324
DFW,ATL,Dallas-TX,Atlanta-GA,3993,8804,62,732,199110,8182938,3163883
LAX,DFW,Los Angeles-CA,Dallas-TX,177,267,1,1235,199105,22754058,8182938
TOL,ATL,Toledo-OH,Atlanta-GA,0,0,16,549,200710,675351,5267527
MIA,DTW,Miami-FL,Detroit-MI,2228,2728,22,1145,200303,10561342,8985512
MIA,ORD,Miami-FL,Chicago-IL,11795,17108,91,1197,199505,8913928,17155070
SBN,DTW,South Bend-IN,Detroit-MI,1057,2300,23,157,200104,316657,8958464
PBI,EWR,West Palm Beach-FL,Newark-NJ,94,104,1,1024,199912,4760522,17431724
MKE,ATL,Milwaukee-WI,Atlanta-GA,3235,5194,53,669,199104,1444492,3163883
MKE,DAY,Milwaukee-WI,Dayton-OH,0,0,1,284,200407,1533932,845594
ORD,DFW,Chicago-IL,Dallas-TX,0,0,7,802,199503,17155070,8787062
LGA,BOS,New York-NY,Boston-MA,16810,43310,305,185,200905,38139592,9177360
MCO,ATL,Orlando-FL,Atlanta-GA,38916,48808,194,403,200603,1999994,5119641
GEG,DFW,Spokane-WA,Dallas-TX,0,0,1,1476,200710,456187,12313304
CWA,ORD,Wausau-WI,Chicago-IL,3285,4500,90,213,200601,128834,18797710
MSY,TPA,New Orleans-LA,Tampa-FL,513,610,5,487,199610,1287349,2195269
SYR,BOS,Syracuse-NY,Boston-MA,2763,5616,52,264,199104,665743,8227986
GPT,DFW,Gulfport-MS,Dallas-TX,1066,1232,28,500,200705,231583,12313304
CLE,ATL,Cleveland-OH,Atlanta-GA,38,74,2,554,200711,2099185,5267527
ORD,BOS,Chicago-IL,Boston-MA,4713,7644,52,867,199909,17655010,8550938
DTW,BOS,Detroit-MI,Boston-MA,3843,4464,36,632,200408,8996622,8912958
MIA,DTW,Miami-FL,Detroit-MI,1430,2280,23,1145,199812,9383038,8944948
SPS,DFW,Wichita Falls-TX,Dallas-TX,38,50,1,113,200112,150142,10709246
PHX,EWR,Phoenix-AZ,Newark-NJ,11839,15036,97,2133,200702,4175595,18901167
DFW,DTW,Dallas-TX,Detroit-MI,377,522,6,987,200309,11164066,8985512
TYS,DTW,Knoxville-TN,Detroit-MI,3415,5350,119,443,200601,671227,8969084
PDX,RNO,Portland-OR,Reno-NV,5875,11645,85,444,200710,2163577,410616
LAS,DFW,Las Vegas-NV,Dallas-TX,35746,41968,228,1055,200405,1646875,11379964
PDX,RNO,Portland-OR,Reno-NV,126,280,2,444,199908,1855671,322804
DTW,ORD,Detroit-MI,Chicago-IL,3572,4108,38,235,200410,8996622,18664180
TYS,ORD,Knoxville-TN,Chicago-IL,46,74,2,475,200912,699247,19161134
MSP,DLH,Minneapolis-MN,Duluth-MN,4568,6141,89,144,200507,3132772,274086
ELP,ATL,El Paso-TX,Atlanta-GA,3870,4402,31,1282,199705,685388,3756986
RDU,ALB,Raleigh-NC,Albany-NY,1892,4800,32,544,199008,548230,811232
JFK,MIA,New York-NY,Miami-FL,19965,30402,114,1090,200609,37651266,10933486
JFK,ATL,New York-NY,Atlanta-GA,201,309,3,760,199303,34026518,3339551
JNU,JNU,Juneau-AK,Juneau-AK,0,6,1,0,200204,30717,30717
PNS,ATL,Pensacola-FL,Atlanta-GA,100,100,2,272,200411,440052,4802300
BIL,BTM,Billings-MT,Butte-MT,808,1458,81,191,199212,126284,34211
BNA,ORD,Nashville-TN,Chicago-IL,48,66,1,409,200810,1556368,19031272
JFK,BOS,New York-NY,Boston-MA,67,100,1,187,199011,33737966,8269386
TVC,DTW,Traverse City-MI,Detroit-MI,259,448,4,207,199405,115173,8761684
CLE,DTW,Cleveland-OH,Detroit-MI,79,250,2,95,200005,2147948,8914942
MCO,TPA,Orlando-FL,Tampa-FL,3590,8732,59,80,199206,1303224,2113572
PBI,EWR,West Palm Beach-FL,Newark-NJ,6312,10215,41,1024,199212,4225844,16930924
PHX,EWR,Phoenix-AZ,Newark-NJ,562,868,7,2133,200008,3278661,18352743
DTW,ATL,Detroit-MI,Atlanta-GA,378,540,3,594,199603,8912962,3652439
PHL,ORD,Philadelphia-PA,Chicago-IL,23,108,1,678,199002,10881988,16395048
ROC,DTW,Rochester-NY,Detroit-MI,2178,3050,25,296,199303,1025489,8711888
CMI,ORD,Champaign-IL,Chicago-IL,4129,5900,118,135,200912,226132,19161134
EWR,ORD,Newark-NJ,Chicago-IL,174,248,2,719,200302,18671320,18572324
ORD,DTW,Chicago-IL,Detroit-MI,6261,9000,60,235,199603,17287860,8912962
PIT,ERI,Pittsburgh-PA,Erie-PA,2353,4650,33,109,200011,2429023,280734
ANC,TCM,Anchorage-AK,Tacoma-WA,0,0,1,1460,200704,360908,3307360
BUF,EWR,Buffalo-NY,Newark-NJ,3012,5588,43,282,199402,1186544,17072218
BUF,BOS,Buffalo-NY,Boston-MA,1647,2620,26,396,199708,1162332,8460622
BNA,MDW,Nashville-TN,Chicago-IL,32,122,1,395,200211,1363834,18490270
LAS,RNO,Las Vegas-NV,Reno-NV,26072,34124,250,345,200803,1879093,416657
JFK,MIA,New York-NY,Miami-FL,6900,13710,54,1090,199505,34261384,8913928
PWM,ATL,Portland-ME,Atlanta-GA,80,149,1,1027,199910,470292,3988728
OAK,ORD,Oakland-CA,Chicago-IL,1102,1440,12,1835,200509,4149607,18724160
ROC,ORD,Rochester-NY,Chicago-IL,342,600,4,528,199002,1004540,16395048
IND,FNT,Indianapolis-IN,Flint-MI,0,0,17,260,200305,1600165,439544
GSO,ATL,Greensboro-NC,Atlanta-GA,0,0,20,306,200607,685582,5119641
GFK,PIA,Grand Forks-ND,Peoria-IL,0,0,1,625,200503,97298,367334
OMA,ORD,Omaha-NE,Chicago-IL,4350,6600,45,416,200908,849517,19161134
MSY,MIA,New Orleans-LA,Miami-FL,1263,3468,27,674,199002,1263257,8149380
SFO,FAT,San Francisco-CA,Fresno-CA,0,50,1,158,200708,8404372,889888
SLC,CPR,Salt Lake City-UT,Casper-WY,2285,6420,60,320,199005,771473,61212
SJT,DFW,San Angelo-TX,Dallas-TX,448,1470,49,228,199501,102720,8787062
BIS,BGR,Bismarck-ND,Bangor-ME,115,149,1,1538,200409,97734,146660
EWR,ATL,Newark-NJ,Atlanta-GA,48881,57652,406,745,200008,18352743,4281905
MDW,TPA,Chicago-IL,Tampa-FL,21731,28633,209,997,200507,18724160,2638814
FLL,ATL,Fort Lauderdale-FL,Atlanta-GA,121,150,1,581,200501,5443159,4947012
ATL,AGS,Atlanta-GA,Augusta-GA,5841,9174,139,143,200410,4802300,514331
MSY,DFW,New Orleans-LA,Dallas-TX,8361,8964,64,448,200005,1315616,10392376
ORD,MIA,Chicago-IL,Miami-FL,189,204,1,1197,199002,16395048,8149380
PBI,EWR,West Palm Beach-FL,Newark-NJ,244,312,3,1024,199804,4691519,17341505
PVD,DTW,Providence-RI,Detroit-MI,1778,2800,25,614,199602,1500950,8912962
ATL,AUS,Atlanta-GA,Austin-TX,9638,14199,100,813,200612,5119641,1528958
EWR,ORD,Newark-NJ,Chicago-IL,3397,5160,43,719,200502,18798114,18724160
EWR,ATL,Newark-NJ,Atlanta-GA,2405,4786,34,745,199011,16868983,3087755
JAX,ATL,Jacksonville-FL,Atlanta-GA,14333,19008,76,270,200601,1279132,5119641
CLT,CAK,Charlotte-NC,Akron-OH,1318,1575,25,394,199108,1050648,663958
BNA,MDW,Nashville-TN,Chicago-IL,9186,15070,110,395,199203,1086033,16720340
ABQ,DAL,Albuquerque-NM,Dallas-TX,10362,14933,109,580,200408,780865,11379964
ATL,DTW,Atlanta-GA,Detroit-MI,73,78,1,594,199006,3087755,8503650
CVG,AUS,Cincinnati-OH,Austin-TX,0,0,20,955,200309,2066256,1382693
LBB,DFW,Lubbock-TX,Dallas-TX,201,266,2,282,199904,234946,9703564
MCO,BOS,Orlando-FL,Boston-MA,172,182,1,1121,199708,1464182,8460622
BWI,ATL,Baltimore-MD,Atlanta-GA,7596,9042,66,576,200810,2677712,5385586
ORD,DTW,Chicago-IL,Detroit-MI,121,138,1,235,200503,18724160,8988796
MIA,ATL,Miami-FL,Atlanta-GA,3711,4350,29,595,200608,10933486,5119641
MSP,AUS,Minneapolis-MN,Austin-TX,106,110,1,1042,200609,3167666,1528958
EWR,DTW,Newark-NJ,Detroit-MI,76,108,1,487,199202,16930924,8653794
DFW,ACT,Dallas-TX,Waco-TX,689,1830,122,89,199402,8613622,197326
BOS,TPA,Boston-MA,Tampa-FL,3843,4440,30,1185,199304,8260582,2132804
GSP,DTW,Greenville-SC,Detroit-MI,276,560,5,508,199508,501500,8837982
OAK,RNO,Oakland-CA,Reno-NV,3847,6466,53,180,200205,4165678,365239
BHM,TPA,Birmingham-AL,Tampa-FL,6309,7398,54,460,200606,1103572,2684639
EVV,DTW,Evansville-IN,Detroit-MI,1185,2074,61,364,200012,342992,8914942
ATL,TPA,Atlanta-GA,Tampa-FL,3501,4537,25,406,200211,4555490,2483575
JFK,MIA,New York-NY,Miami-FL,4097,4445,27,1090,200602,37651266,10933486
IAH,ORD,Houston-TX,Chicago-IL,3669,6116,44,925,199706,4351339,17405264
PDX,DFW,Portland-OR,Dallas-TX,4075,8140,55,1616,199002,1534762,8019250
CVG,DFW,Cincinnati-OH,Dallas-TX,1852,3404,23,811,199005,1849595,8019250
BGR,EWR,Bangor-ME,Newark-NJ,579,810,27,393,199501,146301,17130692
OMA,ATL,Omaha-NE,Atlanta-GA,1333,3210,30,821,199204,701218,3245141
CMH,TPA,Columbus-OH,Tampa-FL,179,244,2,829,200301,1678827,2522780
MSP,FAR,Minneapolis-MN,Fargo-ND,567,625,5,223,200703,3204196,192358
BOS,BUF,Boston-MA,Buffalo-NY,38,56,1,396,200304,8916374,1154212
SFO,BOS,San Francisco-CA,Boston-MA,5065,8546,52,2704,199909,8068740,8550938
STL,MDW,St. Louis-MO,Chicago-IL,14474,25482,186,251,199408,2624554,17018756
CAE,ATL,Columbia-SC,Atlanta-GA,273,277,1,191,200308,673209,4673146
TLH,ATL,Tallahassee-FL,Atlanta-GA,127,132,2,223,200802,357171,5385586
PHX,ATL,Phoenix-AZ,Atlanta-GA,5297,8556,69,1587,200612,4046571,5119641
ORD,DFW,Chicago-IL,Dallas-TX,0,0,4,802,200206,18490270,10953156
TPA,BOS,Tampa-FL,Boston-MA,7384,9672,62,1185,200412,2578104,8912958
RDU,DTW,Raleigh-NC,Detroit-MI,178,354,3,501,199111,564631,8578382
PHL,ORD,Philadelphia-PA,Chicago-IL,17048,23994,186,678,200408,11645752,18664180
LEX,EWR,Lexington-KY,Newark-NJ,13,37,1,588,200808,464042,18968501
RDU,DFW,Raleigh-NC,Dallas-TX,9326,12922,91,1062,199012,548230,8019250
