Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
PBI,ATL,West Palm Beach-FL,Atlanta-GA,1278,2268,9,545,199611,4543436,3652439
SCK,DAY,Stockton-CA,Dayton-OH,0,0,21,1986,200402,640964,845594
DBQ,ORD,Dubuque-IA,Chicago-IL,125,176,4,147,200907,93072,19161134
MSP,LRD,Minneapolis-MN,Laredo-TX,0,0,1,1243,200405,3106569,215775
IAH,MOB,Houston-TX,Mobile-AL,676,962,26,427,200602,5484883,402199
MHT,TPA,Manchester-NH,Tampa-FL,2603,3699,27,1204,200812,404074,2730007
LGA,ATL,New York-NY,Atlanta-GA,73,148,1,761,199305,34026518,3339551
CMH,MIA,Columbus-OH,Miami-FL,138,200,4,990,200612,1737170,10933486
JAX,DFW,Jacksonville-FL,Dallas-TX,145,154,1,919,200112,1148044,10709246
IAD,PUB,Washington-DC,Pueblo-CO,172,188,1,1459,199906,9231820,136987
FTW,LRD,Dallas-TX,Laredo-TX,0,0,1,384,200205,10953156,205096
IND,ORD,Indianapolis-IN,Chicago-IL,0,122,1,177,200711,1697656,18903872
SPI,ORD,Springfield-IL,Chicago-IL,7,66,1,174,200811,207305,19031272
MDT,EWR,Harrisburg-PA,Newark-NJ,211,966,21,141,199701,497440,17264316
YUM,EKO,Yuma-AZ,Elko-NV,30,124,1,567,199211,114723,38698
SEA,DTW,Seattle-WA,Detroit-MI,1355,1771,6,1927,200201,6243790,8972134
GJT,EKO,Grand Junction-CO,Elko-NV,113,124,1,404,200004,117488,46863
GRR,DFW,Grand Rapids-MI,Dallas-TX,34,37,1,931,200412,763372,11379964
RFD,BOS,Rockford-IL,Boston-MA,0,0,2,925,200312,331209,8916374
WGO,ADS,Winchester-VA,Dallas-TX,0,0,1,1127,200010,103566,10392376
SLC,FAR,Salt Lake City-UT,Fargo-ND,124,124,1,865,199702,898848,166645
LAS,DAY,Las Vegas-NV,Dayton-OH,70,128,1,1701,199009,754581,844660
MHR,OMA,Sacramento-CA,Omaha-NE,0,0,1,1358,200310,1967052,790535
MEM,TUS,Memphis-TN,Tucson-AZ,0,0,36,1224,200611,1280666,975476
YIP,BUF,Detroit-MI,Buffalo-NY,0,0,1,249,200210,8972134,1158368
EVV,ORD,Evansville-IN,Chicago-IL,19,36,1,273,199303,330683,16876600
SLC,AUS,Salt Lake City-UT,Austin-TX,559,812,11,1085,200706,1092594,1594525
DTW,CAK,Detroit-MI,Akron-OH,1540,2142,63,133,200605,8969084,700013
SUS,DAY,St. Louis-MO,Dayton-OH,0,0,1,355,199810,2655631,859406
CLE,ORD,Cleveland-OH,Chicago-IL,69,118,1,316,199106,2113056,16550288
MCO,ORD,Orlando-FL,Chicago-IL,62,128,1,1005,199001,1239115,16395048
MSP,ORD,Minneapolis-MN,Chicago-IL,0,50,1,334,199904,2872109,17655010
SLC,OMA,Salt Lake City-UT,Omaha-NE,25,115,1,839,199012,771473,687569
ABQ,EKO,Albuquerque-NM,Elko-NV,113,124,1,640,199810,692551,48011
SLC,DFW,Salt Lake City-UT,Dallas-TX,360,490,7,988,200701,1092594,12313304
SFO,ACV,San Francisco-CA,Eureka-CA,37,70,1,250,200410,8287044,128694
PHX,YUM,Phoenix-AZ,Yuma-AZ,1454,2479,67,160,200705,4175595,189181
TVC,DTW,Traverse City-MI,Detroit-MI,2200,4200,42,207,200412,138922,8996622
PBI,ALB,West Palm Beach-FL,Albany-NY,135,199,1,1163,200408,5362678,843928
IAH,MOB,Houston-TX,Mobile-AL,43,144,1,427,199209,3983375,388122
ATL,DTW,Atlanta-GA,Detroit-MI,83,112,1,594,199105,3163883,8578382
DCA,ALB,Washington-DC,Albany-NY,18,37,1,318,200610,10530024,850541
TOL,LRD,Toledo-OH,Laredo-TX,0,0,1,1312,200406,671681,215775
CLE,ALB,Cleveland-OH,Albany-NY,37,37,1,424,200704,2099185,852019
LAX,MIA,Los Angeles-CA,Miami-FL,546,769,5,2342,199703,23583460,9247394
DAY,EWR,Dayton-OH,Newark-NJ,105,107,1,533,199411,859147,17072218
MDW,TPA,Chicago-IL,Tampa-FL,3161,4650,31,997,199310,16876600,2132804
RDU,ALB,Raleigh-NC,Albany-NY,4770,8518,60,544,199309,603263,826194
LSE,ORD,La Crosse-WI,Chicago-IL,180,264,6,215,200506,129267,18724160
ORD,TUS,Chicago-IL,Tucson-AZ,15592,16728,123,1437,200603,18797710,975476
SPI,UIN,Springfield-IL,Quincy-IL,39,96,3,81,200105,202785,78418
CHS,DFW,Charleston-SC,Dallas-TX,1991,2600,52,987,200604,617619,11998822
NQX,MIA,Key West-FL,Miami-FL,137,188,1,121,199803,80853,9383038
TUL,DAL,Tulsa-OK,Dallas-TX,504,959,7,237,200409,877172,11379964
BUF,TPA,Buffalo-NY,Tampa-FL,5428,6165,45,1054,200903,1123804,2747272
ROC,ALB,Rochester-NY,Albany-NY,252,836,44,198,200507,1033470,846357
PHX,BOS,Phoenix-AZ,Boston-MA,696,976,8,2300,200004,3278661,8805222
ILN,EWR,Wilmington-OH,Newark-NJ,0,0,20,520,200605,42837,18825633
GEG,EKO,Spokane-WA,Elko-NV,117,124,1,477,199610,404173,45034
PIT,DFW,Pittsburgh-PA,Dallas-TX,42,139,1,1068,199411,2471125,8613622
BNA,BOS,Nashville-TN,Boston-MA,42,50,1,943,200610,1489156,8946954
SMF,EKA,Sacramento-CA,Eureka-CA,0,0,27,198,200607,2050618,129033
ATY,PIR,Watertown-SD,Pierre-SD,14,102,3,158,199802,30756,18272
MYR,ATL,Myrtle Beach-SC,Atlanta-GA,3,40,1,317,200110,201918,4432950
DSM,EKO,Des Moines-IA,Elko-NV,102,124,1,1152,199307,436844,40259
STL,MIA,St. Louis-MO,Miami-FL,0,68,1,1068,200912,2828990,11094102
CAK,ATL,Akron-OH,Atlanta-GA,11568,14508,124,528,200910,699935,5475213
IAD,DAY,Washington-DC,Dayton-OH,488,1740,58,368,199108,8369110,850946
EKO,EUG,Elko-NV,Eugene-OR,111,124,1,442,199510,42918,302819
STL,AUS,St. Louis-MO,Austin-TX,99,145,1,717,199809,2655631,1104612
DRT,DFW,Del Rio-TX,Dallas-TX,0,0,1,339,200312,46298,11164066
ATL,DTW,Atlanta-GA,Detroit-MI,26,112,1,594,199410,3444861,8761684
ILN,CNW,Wilmington-OH,Waco-TX,0,0,4,919,200307,41441,219485
LAR,DFW,Laramie-WY,Dallas-TX,168,188,1,750,200911,33979,12895230
DEC,MWA,Decatur-IL,Marion-IL,49,247,13,144,200711,108722,64248
SPI,DEC,Springfield-IL,Decatur-IL,112,816,24,43,199404,202326,116569
ELP,FAT,El Paso-TX,Fresno-CA,12,150,1,835,199406,657866,727869
BWI,TPA,Baltimore-MD,Tampa-FL,914,1096,8,842,199803,2480971,2254405
GTF,EKO,Great Falls-MT,Elko-NV,89,122,1,510,199909,78282,47319
MEM,DAY,Memphis-TN,Dayton-OH,0,0,1,460,200508,1261429,843575
PHX,TUL,Phoenix-AZ,Tulsa-OK,3277,5480,40,935,199104,2302011,772997
SGF,ATL,Springfield-MO,Atlanta-GA,144,148,1,563,200303,385508,4673146
DSM,DAY,Des Moines-IA,Dayton-OH,0,0,1,508,200212,496973,845416
OKC,ORD,Oklahoma City-OK,Chicago-IL,177,450,3,693,199104,980703,16550288
MCO,BOS,Orlando-FL,Boston-MA,0,0,1,1121,200312,1803474,8916374
MGM,FNT,Montgomery-AL,Flint-MI,0,0,1,750,200910,366401,424043
LGA,ITH,New York-NY,Ithaca-NY,1953,4182,123,178,200611,37651266,99997
MKE,TOL,Milwaukee-WI,Toledo-OH,0,0,1,230,200302,1528417,669292
PDX,EUG,Portland-OR,Eugene-OR,0,0,1,106,200611,2123960,339280
IAH,RNO,Houston-TX,Reno-NV,381,416,4,1530,200107,4851189,355153
MHT,ORD,Manchester-NH,Chicago-IL,75,109,1,843,199105,335881,16550288
DFW,ABI,Dallas-TX,Abilene-TX,57,74,2,158,200811,12602170,159059
PHL,ATL,Philadelphia-PA,Atlanta-GA,0,0,1,665,200205,11511748,4555490
SPS,LAW,Wichita Falls-TX,Lawton-OK,33,150,5,40,199811,147313,108143
TPA,DTW,Tampa-FL,Detroit-MI,18023,21408,112,983,200002,2404273,8914942
HNL,ITO,Honolulu-HI,Hilo-HI,0,0,1,216,199102,846594,126684
ORD,BUF,Chicago-IL,Buffalo-NY,144,150,3,473,200806,19031272,1124055
DFW,LAW,Dallas-TX,Lawton-OK,6,37,1,140,200902,12895230,113228
SGF,DFW,Springfield-MO,Dallas-TX,6202,10064,296,364,199906,349642,9703564
FLL,BOS,Fort Lauderdale-FL,Boston-MA,116,120,1,1237,200503,5443159,8917782
SJT,DFW,San Angelo-TX,Dallas-TX,48,74,2,228,200509,106662,11632814
DSM,MIA,Des Moines-IA,Miami-FL,0,174,1,1327,200911,562906,11094102
SFO,FAT,San Francisco-CA,Fresno-CA,62,285,15,158,199312,7635582,717746
SLC,TUL,Salt Lake City-UT,Tulsa-OK,239,248,2,926,200007,972653,861369
MEM,ATL,Memphis-TN,Atlanta-GA,0,150,1,332,200710,1290610,5267527
AEX,ATL,Alexandria-LA,Atlanta-GA,0,30,1,500,199905,145986,3988728
VCT,DAL,Victoria-TX,Dallas-TX,38,50,1,275,200707,113452,12313304
CLE,MIA,Cleveland-OH,Miami-FL,3889,7877,53,1080,199104,2113056,8312530
PHL,TPA,Philadelphia-PA,Tampa-FL,1577,2127,15,920,199402,10988706,2154044
KTN,JNU,Ketchikan-AK,Juneau-AK,0,0,1,234,200703,13124,30544
IPL,YUM,El Centro-CA,Yuma-AZ,512,1620,54,58,200604,156792,185267
DSM,YIP,Des Moines-IA,Detroit-MI,0,0,1,524,200302,504107,8985512
PHL,MDW,Philadelphia-PA,Chicago-IL,104,173,1,668,200202,11511748,18490270
COS,PUB,Colorado Springs-CO,Pueblo-CO,1797,8137,57,37,199009,409823,123052
MCI,DTW,Kansas City-MO,Detroit-MI,0,88,1,629,200512,1958504,8988796
STL,EWR,St. Louis-MO,Newark-NJ,34,50,1,872,200308,2743862,18671320
MEM,BGR,Memphis-TN,Bangor-ME,0,0,1,1304,200411,1249048,146660
AMA,AUS,Amarillo-TX,Austin-TX,8,137,1,419,200607,239878,1528958
ABQ,TUS,Albuquerque-NM,Tucson-AZ,0,0,1,321,200906,857903,1020200
LBB,AFW,Lubbock-TX,Dallas-TX,0,0,12,265,200712,269144,12313304
MGM,ATL,Montgomery-AL,Atlanta-GA,77,142,1,147,199609,329267,3652439
BIS,MOT,Bismarck-ND,Minot-ND,29,151,1,105,199105,84535,66665
MSP,ATL,Minneapolis-MN,Atlanta-GA,922,1490,10,906,200202,3053303,4555490
CAK,ATL,Akron-OH,Atlanta-GA,84,137,1,528,200808,699954,5385586
GRR,MDW,Grand Rapids-MI,Chicago-IL,1057,1691,89,137,199811,711725,17529224
AMA,TUL,Amarillo-TX,Tulsa-OK,73,145,1,335,199106,197654,772997
SJC,DAL,San Jose-CA,Dallas-TX,42,54,1,1450,200811,1810646,12602170
SPI,EKO,Springfield-IL,Elko-NV,116,124,1,1375,199208,196177,38698
DCA,DFW,Washington-DC,Dallas-TX,109,124,1,1192,200803,10755872,12602170
MDT,DAY,Harrisburg-PA,Dayton-OH,0,0,1,396,200407,517793,845594
BHM,ATL,Birmingham-AL,Atlanta-GA,744,840,12,134,200806,1123146,5385586
EKO,LRD,Elko-NV,Laredo-TX,108,122,1,1304,200112,46622,199914
MSY,TPA,New Orleans-LA,Tampa-FL,28,141,1,487,199506,1289805,2175213
CLE,AUS,Cleveland-OH,Austin-TX,2213,2550,51,1174,200707,2099185,1594525
CLE,ALB,Cleveland-OH,Albany-NY,3932,4950,99,424,200605,2106336,850541
ABE,BOS,Allentown-PA,Boston-MA,687,1482,78,258,200505,786034,8917782
EWR,OMA,Newark-NJ,Omaha-NE,2469,2750,55,1133,200406,18747431,800459
MDW,TUS,Chicago-IL,Tucson-AZ,3539,4247,31,1440,200605,18797710,975476
PIT,BOS,Pittsburgh-PA,Boston-MA,20,110,1,496,199103,2472127,8227986
CSG,ATL,Columbus-GA,Atlanta-GA,0,150,1,83,200610,290057,5119641
GEG,DFW,Spokane-WA,Dallas-TX,0,0,3,1476,200512,440145,11632814
PHL,ABY,Philadelphia-PA,Albany-GA,0,0,19,763,200608,11761824,162975
SJC,TOL,San Jose-CA,Toledo-OH,0,0,1,2050,200210,1728245,666252
CLE,BOS,Cleveland-OH,Boston-MA,69,152,1,563,200912,2091286,9177360
SLC,TUL,Salt Lake City-UT,Tulsa-OK,4356,6150,123,926,200510,1044845,881652
BDL,ORD,Hartford-CT,Chicago-IL,66,97,1,783,199509,1108575,17155070
DTW,APN,Detroit-MI,Alpena-MI,1293,1768,52,198,200302,8985512,30638
SYR,ORD,Syracuse-NY,Chicago-IL,14,147,1,607,199504,665107,17155070
FLL,MIA,Fort Lauderdale-FL,Miami-FL,0,173,1,21,200701,5465183,10930366
MSP,FNT,Minneapolis-MN,Flint-MI,538,700,7,491,200503,3132772,439216
MEM,DAY,Memphis-TN,Dayton-OH,0,0,4,460,200402,1249048,845594
SHV,YIP,Shreveport-LA,Detroit-MI,0,0,3,880,200312,376825,8985512
SFO,RNO,San Francisco-CA,Reno-NV,68,110,1,192,200410,8287044,385049
MSP,EWR,Minneapolis-MN,Newark-NJ,36,110,1,1008,199812,2830434,17341505
BWI,MIA,Baltimore-MD,Miami-FL,0,173,1,946,200704,2669702,10930366
LRD,DFW,Laredo-TX,Dallas-TX,0,0,1,394,200309,210229,11164066
AMA,DAL,Amarillo-TX,Dallas-TX,9889,15494,127,324,200511,237767,11632814
MHT,ALB,Manchester-NH,Albany-NY,33,50,1,121,200806,404074,854301
LCK,ATL,Columbus-OH,Atlanta-GA,443,610,5,434,200407,1696238,4802300
TTN,BOS,Trenton-NJ,Boston-MA,305,1188,9,245,199904,333861,8550938
SFO,EUG,San Francisco-CA,Eugene-OR,100,128,1,451,199207,7578602,290878
MCO,ORD,Orlando-FL,Chicago-IL,0,0,0,1005,199901,1535004,17655010
BNA,DTW,Nashville-TN,Detroit-MI,132,156,2,457,200208,1363834,8972134
TUL,ATL,Tulsa-OK,Atlanta-GA,252,252,1,674,200007,861369,4281905
MGM,YIP,Montgomery-AL,Detroit-MI,0,0,1,703,200608,362660,8969084
PIT,TYR,Pittsburgh-PA,Tyler-TX,51,70,1,1012,200704,2357141,198018
LGA,EWR,New York-NY,Newark-NJ,93,129,1,17,200210,37180170,18590085
DFW,EKO,Dallas-TX,Elko-NV,218,248,2,1170,199509,8787062,42918
BFI,DAL,Seattle-WA,Dallas-TX,0,63,1,1672,200901,6815696,12895230
LAS,RNO,Las Vegas-NV,Reno-NV,20666,31784,232,345,199401,938611,285459
SFO,EUG,San Francisco-CA,Eugene-OR,1423,1512,14,451,199706,7885792,311092
ATL,DHN,Atlanta-GA,Dothan-AL,0,0,0,171,199901,3988728,126871
LFT,TYR,Lafayette-LA,Tyler-TX,33,37,1,250,200701,256826,198018
BWI,TUL,Baltimore-MD,Tulsa-OK,105,137,1,1071,200501,2649586,881652
CLT,DTW,Charlotte-NC,Detroit-MI,34,68,1,500,199612,1164160,8912962
DAY,LRD,Dayton-OH,Laredo-TX,0,0,5,1219,200407,845594,215775
SJC,TOL,San Jose-CA,Toledo-OH,0,0,1,2042,200903,1839700,672220
DTW,DFW,Detroit-MI,Dallas-TX,793,1875,15,987,200907,8806874,12895230
IAH,ORD,Houston-TX,Chicago-IL,149,214,2,925,200805,5726705,19031272
ATL,MDW,Atlanta-GA,Chicago-IL,565,742,7,590,200308,4673146,18572324
FLL,YIP,Fort Lauderdale-FL,Detroit-MI,0,0,1,1131,200309,5280671,8985512
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,13,3043,200708,360908,12313304
ACY,BOS,Atlantic City-NJ,Boston-MA,69,119,1,274,199205,229053,8227058
CAE,PIA,Columbia-SC,Peoria-IL,72,109,1,661,199407,580592,361916
HSV,TPA,Huntsville-AL,Tampa-FL,884,1540,31,523,200505,370064,2638814
TPA,BUF,Tampa-FL,Buffalo-NY,308,324,3,1054,199804,2254405,1151490
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,4,3043,200804,365790,12602170
MIA,DTW,Miami-FL,Detroit-MI,183,184,1,1145,199310,8572430,8711888
SBN,MDW,South Bend-IN,Chicago-IL,1208,3230,95,74,200012,316977,18235464
CAE,DTW,Columbia-SC,Detroit-MI,3223,4118,91,583,200505,691990,8988796
BNA,MDW,Nashville-TN,Chicago-IL,1293,1781,13,395,200108,1343263,18385002
MQT,CWA,Marquette-MI,Wausau-WI,6,64,1,158,199210,71829,118040
CLT,DTW,Charlotte-NC,Detroit-MI,55,128,1,500,199209,1065787,8653794
RIC,ATL,Richmond-VA,Atlanta-GA,0,0,1,481,200609,1195634,5119641
DTW,FNT,Detroit-MI,Flint-MI,207,440,4,56,200002,8914942,436885
LAX,AUS,Los Angeles-CA,Austin-TX,0,0,1,1238,200403,25529180,1418999
IND,MIA,Indianapolis-IN,Miami-FL,0,173,1,1021,200503,1645027,10886318
CVG,TPA,Cincinnati-OH,Tampa-FL,7351,8662,61,773,200507,2102422,2638814
MEM,YIP,Memphis-TN,Detroit-MI,0,0,1,606,200309,1238075,8985512
TPA,BUF,Tampa-FL,Buffalo-NY,5319,5617,41,1054,200803,2730007,1124055
PDX,EKO,Portland-OR,Elko-NV,135,244,2,475,200401,2052776,44964
HVN,EWR,New Haven-CT,Newark-NJ,1555,3864,84,78,199510,793502,17130692
MCO,ATL,Orlando-FL,Atlanta-GA,0,0,1,403,200908,2082421,5475213
LAS,MCE,Las Vegas-NV,Merced-CA,0,60,1,309,200309,1572924,228993
SYR,ORD,Syracuse-NY,Chicago-IL,258,600,4,607,199102,665743,16550288
HSV,ATL,Huntsville-AL,Atlanta-GA,38,50,1,151,200407,363221,4802300
BGR,DFW,Bangor-ME,Dallas-TX,166,282,1,1717,199009,146988,8019250
YIP,EWR,Detroit-MI,Newark-NJ,0,0,1,497,200608,8969084,18825633
CLE,DFW,Cleveland-OH,Dallas-TX,67,153,1,1021,199207,2122597,8314270
ILN,DAL,Wilmington-OH,Dallas-TX,0,0,36,858,200804,43152,12602170
RIC,BUF,Richmond-VA,Buffalo-NY,16,100,1,382,200303,1139312,1154212
MHT,ORD,Manchester-NH,Chicago-IL,97,110,1,843,200904,405906,19161134
DSM,MDW,Des Moines-IA,Chicago-IL,45,129,1,306,200501,522760,18724160
BUF,DTW,Buffalo-NY,Detroit-MI,11168,13875,111,240,200508,1139328,8988796
SMF,MDW,Sacramento-CA,Chicago-IL,7171,8220,60,1790,200603,2050618,18797710
GSO,DTW,Greensboro-NC,Detroit-MI,107,110,1,460,200008,645536,8914942
ACY,TMB,Atlantic City-NJ,Miami-FL,0,122,1,1011,200710,269945,10930366
TLH,TPA,Tallahassee-FL,Tampa-FL,389,518,14,200,200603,347359,2684639
MSY,BFM,New Orleans-LA,Mobile-AL,0,0,1,138,200105,1311131,400094
ORD,PIA,Chicago-IL,Peoria-IL,20,100,1,130,199203,16720340,361687
ABQ,EKO,Albuquerque-NM,Elko-NV,49,122,1,640,200111,739531,46622
BDL,DFW,Hartford-CT,Dallas-TX,3567,4144,28,1471,200508,1178556,11632814
ALB,BOS,Albany-NY,Boston-MA,2205,4275,225,145,199306,826194,8260582
ANC,DTW,Anchorage-AK,Detroit-MI,4350,5520,30,2985,199508,301007,8837982
ATL,ATL,Atlanta-GA,Atlanta-GA,0,0,1,0,200006,4281905,4281905
RBG,EUG,Roseburg-OR,Eugene-OR,0,0,22,61,200606,103685,339280
ILN,FNT,Wilmington-OH,Flint-MI,0,0,22,239,200506,42063,439216
SFO,BOS,San Francisco-CA,Boston-MA,22711,33464,178,2704,199709,7885792,8460622
OAK,DFW,Oakland-CA,Dallas-TX,4370,7974,57,1456,199309,3817791,8450926
RBG,EUG,Roseburg-OR,Eugene-OR,0,0,19,61,200712,103688,344812
SLC,ATL,Salt Lake City-UT,Atlanta-GA,115,173,1,1589,200209,1001874,4555490
CMH,MDW,Columbus-OH,Chicago-IL,43,150,1,284,199911,1562409,17655010
CLT,ATL,Charlotte-NC,Atlanta-GA,0,0,1,227,200603,1583869,5119641
COS,ATL,Colorado Springs-CO,Atlanta-GA,118,184,1,1185,200904,626227,5475213
BDL,DTW,Hartford-CT,Detroit-MI,0,0,1,548,200309,1173575,8985512
DTW,PIA,Detroit-MI,Peoria-IL,26,34,1,346,200509,8988796,367334
RFD,OFF,Rockford-IL,Omaha-NE,0,210,1,361,200506,338877,810493
SEA,EWR,Seattle-WA,Newark-NJ,22039,23438,151,2401,200707,6614720,18901167
PHX,AUS,Phoenix-AZ,Austin-TX,117,140,1,872,200912,4364094,1705075
ALB,BOS,Albany-NY,Boston-MA,190,884,26,145,199503,828038,8357434
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,14,3043,200308,339131,11164066
AVP,ORD,Scranton-PA,Chicago-IL,39,66,1,631,200904,549454,19161134
CAE,EWR,Columbia-SC,Newark-NJ,212,640,5,602,199609,595437,17190036
MSN,ORD,Madison-WI,Chicago-IL,21,50,1,109,199212,453533,16720340
SAN,RNO,San Diego-CA,Reno-NV,506,959,7,488,200910,3053793,419261
MHK,ATL,Manhattan-KS,Atlanta-GA,56,173,1,780,200608,117083,5119641
AMA,DFW,Amarillo-TX,Dallas-TX,48,148,1,313,199102,197654,8182938
SAN,EKO,San Diego-CA,Elko-NV,85,124,1,563,199811,2766123,48011
MIA,BOS,Miami-FL,Boston-MA,143,207,1,1258,199807,9383038,8506878
RDU,DTW,Raleigh-NC,Detroit-MI,49,148,1,501,200309,889313,8985512
AVL,ADS,Asheville-NC,Dallas-TX,0,0,1,835,200410,386420,11379964
PDX,ATL,Portland-OR,Atlanta-GA,189,363,2,2172,200209,2010666,4555490
ABR,PIR,Aberdeen-SD,Pierre-SD,156,680,20,117,200008,39735,19263
SZL,MCF,Warrensburg-MO,Tampa-FL,53,173,1,983,200609,51687,2684639
SHV,ATL,Shreveport-LA,Atlanta-GA,0,0,0,552,200301,376825,4673146
RAP,DLH,Rapid City-SD,Duluth-MN,118,124,1,562,199804,108937,267894
RFD,DFW,Rockford-IL,Dallas-TX,0,210,1,775,200506,338877,11632814
COS,DFW,Colorado Springs-CO,Dallas-TX,160,188,1,592,199801,510597,9475022
OMA,AUS,Omaha-NE,Austin-TX,50,50,1,772,200909,849517,1705075
DAL,AUS,Dallas-TX,Austin-TX,3905,5490,45,189,200808,12602170,1654100
PVD,MDW,Providence-RI,Chicago-IL,539,732,6,842,200711,1599496,18903872
OSH,ORD,Oshkosh-WI,Chicago-IL,69,100,1,142,199405,146821,17018756
GEG,EKO,Spokane-WA,Elko-NV,106,124,1,477,199805,408221,48011
GPT,TPA,Gulfport-MS,Tampa-FL,1452,3180,30,429,199906,233573,2278169
LGA,DTW,New York-NY,Detroit-MI,124,124,1,501,200203,37180170,8972134
SFO,FAR,San Francisco-CA,Fargo-ND,163,184,1,1450,199308,7635582,159564
AUS,ORD,Austin-TX,Chicago-IL,353,480,4,978,200205,1353176,18490270
MCI,TOL,Kansas City-MO,Toledo-OH,0,0,1,596,200411,1935840,671681
ATL,MDW,Atlanta-GA,Chicago-IL,24326,28665,245,590,200507,4947012,18724160
FNT,DTW,Flint-MI,Detroit-MI,53,69,1,56,199811,435691,8944948
ROC,ALB,Rochester-NY,Albany-NY,814,1615,85,198,200302,1039674,839741
LGA,EWR,New York-NY,Newark-NJ,64,100,1,17,199511,34261384,17130692
SJT,ABI,San Angelo-TX,Abilene-TX,13,30,1,87,199301,101296,150958
MCO,TUL,Orlando-FL,Tulsa-OK,29,137,1,1005,200212,1756852,874815
SFO,BOS,San Francisco-CA,Boston-MA,1619,2576,14,2704,199409,7666396,8293684
EWR,MDW,Newark-NJ,Chicago-IL,56,103,1,711,199701,17264316,17405264
IAH,ORD,Houston-TX,Chicago-IL,0,0,1,925,200509,5299567,18724160
OAK,DFW,Oakland-CA,Dallas-TX,4444,8300,60,1456,199310,3817791,8450926
MSP,BOS,Minneapolis-MN,Boston-MA,41,54,1,1124,200910,3269814,9177360
MEM,EWR,Memphis-TN,Newark-NJ,0,0,1,946,200809,1298529,18968501
SCK,DAY,Stockton-CA,Dayton-OH,0,0,1,1986,200411,640964,845594
ILN,OMA,Wilmington-OH,Omaha-NE,0,0,18,646,200410,41798,800459
PDX,EKO,Portland-OR,Elko-NV,38,122,1,475,200508,2084053,45801
SNA,DFW,Santa Ana-CA,Dallas-TX,193,278,2,1205,199408,11589500,8613622
CLT,MDW,Charlotte-NC,Chicago-IL,3012,6903,59,584,200609,1583869,18797710
PIT,AUS,Pittsburgh-PA,Austin-TX,141,146,1,1207,199609,2447532,1036319
MSP,FNT,Minneapolis-MN,Flint-MI,47,69,1,491,200607,3167666,437395
YIP,DAY,Detroit-MI,Dayton-OH,0,0,3,165,200307,8985512,845508
DFW,MOB,Dallas-TX,Mobile-AL,105,148,4,540,200909,12895230,411721
SFO,FAT,San Francisco-CA,Fresno-CA,5434,8415,284,158,199207,7578602,703846
PWM,ORD,Portland-ME,Chicago-IL,20,50,1,900,200601,512073,18797710
PNS,ATL,Pensacola-FL,Atlanta-GA,30,150,1,272,200405,440052,4802300
IAD,BOS,Washington-DC,Boston-MA,38,109,1,413,199602,8857302,8407438
HOU,MDW,Houston-TX,Chicago-IL,2890,4110,30,937,200112,4851189,18385002
JAN,MDW,Jackson-MS,Chicago-IL,123,274,2,666,200609,530664,18797710
LIT,EKO,Little Rock-AR,Elko-NV,76,119,1,1351,199111,540243,37382
GSO,MIA,Greensboro-NC,Miami-FL,1461,3852,36,710,199407,568423,8746902
ADQ,ADQ,Kodiak-AK,Kodiak-AK,5,5,1,0,200809,13170,13170
EWR,DAY,Newark-NJ,Dayton-OH,332,1326,13,533,199403,17072218,859147
TUS,DFW,Tucson-AZ,Dallas-TX,52,149,1,813,199808,790333,9475022
MDW,EWR,Chicago-IL,Newark-NJ,1134,1736,14,711,200310,18572324,18671320
LAS,AUS,Las Vegas-NV,Austin-TX,70,175,1,1085,200309,1572924,1382693
ATW,ORD,Appleton-WI,Chicago-IL,0,0,1,160,200709,218007,18903872
VGT,MCE,Las Vegas-NV,Merced-CA,449,804,47,304,200212,1515571,223666
YIP,LRD,Detroit-MI,Laredo-TX,0,0,1,1353,200009,8914942,194523
OAK,AFW,Oakland-CA,Dallas-TX,0,0,1,1439,200405,4143522,11379964
JAN,ATL,Jackson-MS,Atlanta-GA,42,50,1,341,200807,537194,5385586
MEI,ATL,Meridian-MS,Atlanta-GA,2728,4170,139,267,199910,104910,3988728
DTW,BOS,Detroit-MI,Boston-MA,587,750,6,632,200209,8972134,8918022
SFO,RNO,San Francisco-CA,Reno-NV,0,149,1,192,199601,7772198,301240
LAS,MDW,Las Vegas-NV,Chicago-IL,44863,49241,361,1521,200708,1838635,18903872
DCA,BGR,Washington-DC,Bangor-ME,111,300,6,590,200307,10172752,147123
ABE,ORD,Allentown-PA,Chicago-IL,4658,6200,122,654,200508,786034,18724160
MSP,BUF,Minneapolis-MN,Buffalo-NY,4437,5500,55,734,200210,3053303,1158368
ATL,ALB,Atlanta-GA,Albany-NY,52,150,1,852,200507,4947012,846357
SYR,BOS,Syracuse-NY,Boston-MA,36,44,1,264,200904,646084,9177360
CLE,DFW,Cleveland-OH,Dallas-TX,62,150,1,1021,199007,2103367,8019250
RDU,DFW,Raleigh-NC,Dallas-TX,35,40,1,1062,200112,835602,10709246
FWA,MIA,Fort Wayne-IN,Miami-FL,0,0,2,1084,200510,402638,10886318
GNV,ABY,Gainesville-FL,Albany-GA,79,100,2,171,199908,212540,154726
