Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
JFK,TOL,New York-NY,Toledo-OH,0,0,1,527,199711,34528632,651165
CMH,ALB,Columbus-OH,Albany-NY,65,142,1,508,199302,1469313,826194
MLU,ATL,Monroe-LA,Atlanta-GA,57,70,1,448,200707,172588,5267527
MSP,PIA,Minneapolis-MN,Peoria-IL,0,0,1,342,200306,3078253,364769
RFD,DTW,Rockford-IL,Detroit-MI,0,0,8,295,200608,344269,8969084
ELP,TOL,El Paso-TX,Toledo-OH,0,0,1,1417,200710,727828,675351
IND,ERI,Indianapolis-IN,Erie-PA,0,0,15,358,200703,1697656,279804
SBN,EKO,South Bend-IN,Elko-NV,114,122,1,1528,200001,316977,46863
JFK,WRB,New York-NY,Macon-GA,0,0,1,775,200905,38139592,231576
BUF,ATL,Buffalo-NY,Atlanta-GA,0,0,1,712,200402,1148714,4802300
ORD,DAL,Chicago-IL,Dallas-TX,5004,7850,157,798,200903,19161134,12895230
GSO,EWR,Greensboro-NC,Newark-NJ,24,114,1,446,200802,707185,18968501
ABQ,EKO,Albuquerque-NM,Elko-NV,316,372,3,640,199904,695228,47319
AZA,EUG,Phoenix-AZ,Eugene-OR,1106,1200,8,971,200909,4364094,351109
VGT,MCE,Las Vegas-NV,Merced-CA,17,30,3,304,200405,1646875,233529
EVV,ATL,Evansville-IN,Atlanta-GA,28,50,1,350,200808,350614,5385586
OAK,TUS,Oakland-CA,Tucson-AZ,175,244,2,747,199512,3852112,754262
CHO,ATL,Charlottesville-VA,Atlanta-GA,844,1500,30,457,200304,182525,4673146
SMF,ATL,Sacramento-CA,Atlanta-GA,15181,16825,92,2092,200608,2050618,5119641
SFO,EUG,San Francisco-CA,Eugene-OR,662,1024,8,451,199006,7436126,284093
ANC,MIA,Anchorage-AK,Miami-FL,0,0,19,4004,200312,339131,10561342
BWI,ALB,Baltimore-MD,Albany-NY,11,128,1,288,199001,2389165,811232
BDL,TPA,Hartford-CT,Tampa-FL,82,137,1,1111,200210,1165667,2483575
SPI,EKO,Springfield-IL,Elko-NV,88,124,1,1375,199701,203911,47413
SLC,ORD,Salt Lake City-UT,Chicago-IL,104,124,1,1249,199310,833385,16876600
EKO,OMA,Elko-NV,Omaha-NE,235,244,2,1037,200202,45640,782384
TPA,ORD,Tampa-FL,Chicago-IL,441,480,4,1012,200012,2404273,18235464
BWI,MDW,Baltimore-MD,Chicago-IL,21011,29729,217,611,200811,2677712,19031272
SGF,ORD,Springfield-MO,Chicago-IL,9,34,1,438,199709,341523,17405264
MCI,FOE,Kansas City-MO,Topeka-KS,54,1406,74,56,200211,1890419,225024
BNA,YIP,Nashville-TN,Detroit-MI,0,0,1,454,200208,1363834,8972134
LGA,ORD,New York-NY,Chicago-IL,528,640,5,733,199107,33749684,16550288
ORD,FAR,Chicago-IL,Fargo-ND,52,66,1,557,200801,19031272,195948
IAD,BOS,Washington-DC,Boston-MA,0,184,1,413,199206,8474182,8227058
CHS,TUP,Charleston-SC,Tupelo-MS,49,50,1,512,200806,647194,133063
GJT,DFW,Grand Junction-CO,Dallas-TX,59,74,2,772,200905,146093,12895230
CMH,BKW,Columbus-OH,Beckley-WV,12,19,1,179,200409,1696238,78600
PHL,ATL,Philadelphia-PA,Atlanta-GA,0,0,1,665,200112,11445082,4432950
EKO,SLN,Elko-NV,Salina-KS,121,122,1,973,200301,44934,59829
DFW,MIA,Dallas-TX,Miami-FL,52,254,1,1121,199302,8450926,8572430
MEM,DLH,Memphis-TN,Duluth-MN,0,0,2,822,200302,1238075,275582
PBI,EWR,West Palm Beach-FL,Newark-NJ,94,94,1,1024,199001,4074690,16868983
IAH,TUL,Houston-TX,Tulsa-OK,0,50,1,429,200911,5867489,929015
MEM,CPR,Memphis-TN,Casper-WY,0,0,20,1037,200505,1261429,69442
JAX,ATL,Jacksonville-FL,Atlanta-GA,0,262,1,270,200909,1328144,5475213
MSP,PIR,Minneapolis-MN,Pierre-SD,552,1073,29,350,199712,2795024,18289
PIT,YIP,Pittsburgh-PA,Detroit-MI,0,0,1,209,200212,2408973,8972134
TPA,MDW,Tampa-FL,Chicago-IL,0,0,0,997,200107,2442189,18385002
MBS,DCU,Saginaw-MI,Decatur-AL,0,0,1,631,200405,207774,146414
DAY,EKO,Dayton-OH,Elko-NV,101,124,1,1658,199508,861142,42918
TUS,EUG,Tucson-AZ,Eugene-OR,151,190,1,1062,200611,975476,339280
GYY,LRD,Gary-IN,Laredo-TX,0,0,1,1186,199907,8827505,193180
SAT,DFW,San Antonio-TX,Dallas-TX,57404,67619,483,247,200903,2072128,12895230
LAS,DFW,Las Vegas-NV,Dallas-TX,4,161,1,1055,200311,1572924,11164066
PHX,EWR,Phoenix-AZ,Newark-NJ,394,411,3,2133,200802,4287323,18968501
OAK,AUS,Oakland-CA,Austin-TX,20,138,1,1492,199404,3833198,964803
DEC,ORD,Decatur-IL,Chicago-IL,103,230,5,156,199401,116569,17018756
SHV,LRD,Shreveport-LA,Laredo-TX,0,0,1,477,200703,387662,230848
MSP,AUS,Minneapolis-MN,Austin-TX,76,110,1,1042,200708,3204196,1594525
FWA,BOS,Fort Wayne-IN,Boston-MA,0,0,3,739,200510,402638,8917782
BRO,LRD,Brownsville-TX,Laredo-TX,0,0,9,169,200301,357097,210229
JFK,ATL,New York-NY,Atlanta-GA,0,0,1,760,200003,36705486,4281905
PHX,TPA,Phoenix-AZ,Tampa-FL,8295,9300,62,1788,200705,4175595,2711222
TYS,EWR,Knoxville-TN,Newark-NJ,55,74,2,631,200406,648530,18747431
MDW,TUS,Chicago-IL,Tucson-AZ,3182,3699,27,1440,200702,18903872,996593
LGA,FAR,New York-NY,Fargo-ND,175,184,1,1217,199006,33737966,153686
RUT,ALB,Rutland-VT,Albany-NY,0,0,19,69,200311,63440,839741
DTW,TPA,Detroit-MI,Tampa-FL,382,400,4,983,200803,8847562,2730007
BUF,ATL,Buffalo-NY,Atlanta-GA,0,250,1,712,200709,1125965,5267527
MAF,ABI,Midland-TX,Abilene-TX,42,66,1,151,200909,132316,160070
PHL,DTW,Philadelphia-PA,Detroit-MI,0,0,1,453,200309,11575576,8985512
ELM,ITH,Elmira-NY,Ithaca-NY,3,19,1,32,199610,93311,97215
IAH,MOB,Houston-TX,Mobile-AL,37,144,1,427,199301,4058868,393816
ACY,CWA,Atlantic City-NJ,Wausau-WI,97,122,1,856,200602,269495,128834
DSM,DTW,Des Moines-IA,Detroit-MI,24,34,1,534,200102,490191,8958464
MDW,ORD,Chicago-IL,Chicago-IL,0,0,0,16,199912,17655010,17655010
DTW,MDW,Detroit-MI,Chicago-IL,45,60,1,229,200402,8996622,18664180
SHV,ATL,Shreveport-LA,Atlanta-GA,0,0,1,552,200503,381444,4947012
IAH,ACT,Houston-TX,Waco-TX,1287,3240,108,159,200403,5190444,222335
DTW,OMA,Detroit-MI,Omaha-NE,40,110,1,651,200401,8996622,800459
DTW,DTW,Detroit-MI,Detroit-MI,165,170,1,0,200108,8958464,8958464
GSO,ACT,Greensboro-NC,Waco-TX,210,216,1,1039,200909,714765,233378
MOB,MLU,Mobile-AL,Monroe-LA,40,149,1,257,199307,393816,166800
DFW,DFW,Dallas-TX,Dallas-TX,0,183,1,0,200612,11998822,11998822
COS,ATL,Colorado Springs-CO,Atlanta-GA,1190,1292,17,1185,200908,626227,5475213
ABY,BFM,Albany-GA,Mobile-AL,0,0,13,238,200509,162031,398369
LRD,YIP,Laredo-TX,Detroit-MI,0,0,3,1353,200610,225985,8969084
PHX,DTW,Phoenix-AZ,Detroit-MI,245,248,2,1671,200307,3600163,8985512
MCO,TPA,Orlando-FL,Tampa-FL,0,97,1,80,199011,1239115,2075572
TOL,EWR,Toledo-OH,Newark-NJ,0,0,6,506,200701,675351,18901167
HOU,TPA,Houston-TX,Tampa-FL,80,122,1,781,200105,4851189,2442189
CMH,TPA,Columbus-OH,Tampa-FL,36,122,1,829,199410,1484995,2154044
DSM,PIA,Des Moines-IA,Peoria-IL,0,0,16,216,200707,544240,371015
YIP,FNT,Detroit-MI,Flint-MI,0,0,1,51,199511,8837982,433930
DCA,AUS,Washington-DC,Austin-TX,132,140,1,1316,200910,10952482,1705075
AVP,ATL,Scranton-PA,Atlanta-GA,63,138,1,714,199410,571545,3444861
OAK,TUL,Oakland-CA,Tulsa-OK,0,0,1,1456,200706,4202186,905678
DSM,BOS,Des Moines-IA,Boston-MA,0,0,1,1165,200112,490191,8886620
SLC,RNO,Salt Lake City-UT,Reno-NV,20,153,1,422,199111,790507,265040
RFD,EWR,Rockford-IL,Newark-NJ,0,0,14,781,200505,338877,18798114
ALO,EKO,Waterloo-IA,Elko-NV,104,124,1,1212,199701,156949,47413
IND,YIP,Indianapolis-IN,Detroit-MI,0,0,1,225,200409,1622935,8996622
ORD,ALB,Chicago-IL,Albany-NY,40,50,1,723,200811,19031272,854301
BHM,DTW,Birmingham-AL,Detroit-MI,338,552,8,625,200402,1081705,8996622
MAF,DFW,Midland-TX,Dallas-TX,28,64,1,309,199608,115019,8994450
SLC,ABI,Salt Lake City-UT,Abilene-TX,75,124,1,893,199901,913736,154239
EKO,OMA,Elko-NV,Omaha-NE,211,248,2,1037,199811,48011,742096
SEA,EWR,Seattle-WA,Newark-NJ,904,1098,6,2401,200401,6327406,18747431
EWR,TUL,Newark-NJ,Tulsa-OK,94,104,1,1215,199607,17190036,807864
DFW,ATL,Dallas-TX,Atlanta-GA,0,0,1,732,200404,11379964,4802300
RDU,ALB,Raleigh-NC,Albany-NY,5333,8804,62,544,199310,603263,826194
MSN,OMA,Madison-WI,Omaha-NE,61,74,1,359,200803,562065,839265
HOU,ACT,Houston-TX,Waco-TX,39,50,1,178,200608,5484883,225559
HOU,DFW,Houston-TX,Dallas-TX,196,220,5,247,200811,5726705,12602170
JFK,ATL,New York-NY,Atlanta-GA,0,0,1,760,200301,37342640,4673146
PIT,AUS,Pittsburgh-PA,Austin-TX,67,128,1,1207,199404,2471125,964803
TVC,ORD,Traverse City-MI,Chicago-IL,8353,11456,179,224,199608,119719,17287860
CLT,BOS,Charlotte-NC,Boston-MA,92,97,1,727,200105,1375381,8886620
LBB,TUL,Lubbock-TX,Tulsa-OK,0,0,1,379,200704,269144,905678
LIT,YIP,Little Rock-AR,Detroit-MI,0,0,2,700,200306,629617,8985512
PIT,ALB,Pittsburgh-PA,Albany-NY,10,34,1,367,200012,2429023,827227
EWR,BOS,Newark-NJ,Boston-MA,0,0,1,200,200502,18798114,8917782
FWA,EWR,Fort Wayne-IN,Newark-NJ,0,0,22,577,200210,396060,18590085
PHX,DTW,Phoenix-AZ,Detroit-MI,55,194,1,1671,200007,3278661,8914942
AUS,ATL,Austin-TX,Atlanta-GA,45,148,1,812,199111,874516,3163883
JAC,OMA,Jackson-WY,Omaha-NE,169,176,1,774,200108,24997,775380
MCI,YIP,Kansas City-MO,Detroit-MI,0,0,1,620,200007,1842924,8914942
MSP,ORD,Minneapolis-MN,Chicago-IL,0,50,1,334,200310,3078253,18572324
ELP,TUS,El Paso-TX,Tucson-AZ,0,0,1,269,200201,688771,886063
MKE,CAK,Milwaukee-WI,Akron-OH,18,50,1,361,200708,1544818,700559
LRD,YIP,Laredo-TX,Detroit-MI,0,0,4,1353,199805,186798,8944948
DCA,TPA,Washington-DC,Tampa-FL,9107,11088,77,814,200506,10458534,2638814
BDL,BOS,Hartford-CT,Boston-MA,0,0,1,91,200311,1173575,8916374
RDU,ATL,Raleigh-NC,Atlanta-GA,0,0,1,356,200610,998979,5119641
JAN,RNO,Jackson-MS,Reno-NV,74,150,1,1729,200611,530664,402383
JFK,MIA,New York-NY,Miami-FL,0,0,1,1090,199102,33749684,8312530
JFK,ATL,New York-NY,Atlanta-GA,0,0,1,760,200205,37180170,4555490
FOE,EKO,Topeka-KS,Elko-NV,98,124,1,1075,199405,219036,41668
XNA,TYR,Fayetteville-AR,Tyler-TX,45,50,1,278,200110,359646,177511
IAD,BUF,Washington-DC,Buffalo-NY,3916,4600,92,284,200707,10626066,1125965
MKE,ATL,Milwaukee-WI,Atlanta-GA,146,150,3,669,200710,1544818,5267527
IND,DTW,Indianapolis-IN,Detroit-MI,0,0,1,231,200112,1556076,8958464
LGA,EWR,New York-NY,Newark-NJ,0,0,1,17,200905,38139592,19069796
BHM,BFM,Birmingham-AL,Mobile-AL,0,0,1,216,200703,1112838,405234
EKO,AUS,Elko-NV,Austin-TX,107,119,1,1247,199112,37382,874516
HSV,ACT,Huntsville-AL,Waco-TX,38,50,1,641,200507,370064,223819
PBI,ATL,West Palm Beach-FL,Atlanta-GA,216,300,2,545,200611,5466743,5119641
ORD,ORD,Chicago-IL,Chicago-IL,0,0,1,0,200410,18664180,18664180
EKO,EUG,Elko-NV,Eugene-OR,67,124,1,442,199210,38698,290878
EUG,TUS,Eugene-OR,Tucson-AZ,159,183,1,1062,200510,335242,948965
CEC,ACV,Crescent City-CA,Eureka-CA,0,0,1,56,200704,28746,128564
YIP,LRD,Detroit-MI,Laredo-TX,0,0,3,1353,199603,8912962,174365
MSY,AUS,New Orleans-LA,Austin-TX,61,134,1,446,200312,1312039,1382693
STL,AUS,St. Louis-MO,Austin-TX,41,146,1,717,199104,2595543,874516
LRD,GYY,Laredo-TX,Gary-IN,0,0,1,1185,200312,210229,9286162
RFD,LRD,Rockford-IL,Laredo-TX,0,0,15,1166,200409,334622,215775
SMF,RNO,Sacramento-CA,Reno-NV,23,146,1,113,199110,1562390,265040
AZO,DAY,Kalamazoo-MI,Dayton-OH,24,50,1,176,200605,321523,841558
RNO,DFW,Reno-NV,Dallas-TX,38,142,1,1345,199505,292936,8787062
MHT,TPA,Manchester-NH,Tampa-FL,9522,12193,89,1204,200706,402731,2711222
RFD,PDK,Rockford-IL,Atlanta-GA,0,0,1,630,200412,334622,4802300
DTW,BZN,Detroit-MI,Bozeman-MT,18,148,1,1401,200504,8988796,80708
LAS,YUM,Las Vegas-NV,Yuma-AZ,405,740,20,238,200712,1838635,189181
STL,TPA,St. Louis-MO,Tampa-FL,10388,12462,93,869,199503,2634959,2175213
BDL,MDW,Hartford-CT,Chicago-IL,1317,3014,22,777,200212,1165667,18490270
OKC,TUS,Oklahoma City-OK,Tucson-AZ,0,120,1,800,200902,1227278,1020200
BNA,DTW,Nashville-TN,Detroit-MI,151,274,2,457,199406,1135689,8761684
CAE,ATL,Columbia-SC,Atlanta-GA,0,76,1,191,200907,744730,5475213
ELP,FTW,El Paso-TX,Dallas-TX,0,0,1,532,200211,688771,10953156
ELP,ATL,El Paso-TX,Atlanta-GA,0,0,1,1282,200302,694672,4673146
PIT,BOS,Pittsburgh-PA,Boston-MA,9,146,1,496,199104,2472127,8227986
AFW,TUL,Dallas-TX,Tulsa-OK,0,0,1,236,200807,12602170,916037
BGR,ALB,Bangor-ME,Albany-NY,259,969,51,287,200304,147123,839741
RFD,DFW,Rockford-IL,Dallas-TX,0,0,16,775,200903,353722,12895230
OAK,BOS,Oakland-CA,Boston-MA,5513,6750,45,2693,200910,4317853,9177360
BUF,TPA,Buffalo-NY,Tampa-FL,101,126,1,1054,200107,1163528,2442189
PIT,BOS,Pittsburgh-PA,Boston-MA,0,160,1,496,200905,2354957,9177360
MQT,DTW,Marquette-MI,Detroit-MI,16,37,1,364,199812,62585,8944948
CHO,ATL,Charlottesville-VA,Atlanta-GA,0,50,1,457,200911,196766,5475213
MIA,DTW,Miami-FL,Detroit-MI,58,110,1,1145,200109,10240512,8958464
BWI,ALB,Baltimore-MD,Albany-NY,78,146,1,288,199506,2462087,828038
ALB,ORD,Albany-NY,Chicago-IL,38,150,1,723,199010,811232,16395048
SAV,ATL,Savannah-GA,Atlanta-GA,69,137,1,215,200803,334562,5385586
IAD,BOS,Washington-DC,Boston-MA,1,184,1,413,199001,8270942,8269386
ABQ,ACT,Albuquerque-NM,Waco-TX,118,119,1,591,199203,626380,191924
LBB,DFW,Lubbock-TX,Dallas-TX,0,0,1,282,200408,261093,11379964
TUL,DFW,Tulsa-OK,Dallas-TX,0,0,1,237,200207,874815,10953156
GRI,YIP,Grand Island-NE,Detroit-MI,0,0,7,769,200210,68092,8972134
CMH,TPA,Columbus-OH,Tampa-FL,248,366,3,829,199912,1562409,2278169
JFK,DOV,New York-NY,Dover-DE,0,0,2,138,200405,37494862,138382
MSP,ALB,Minneapolis-MN,Albany-NY,103,150,1,979,199703,2795024,821585
SFO,DFW,San Francisco-CA,Dallas-TX,16763,24871,179,1464,199705,7885792,9231044
BUF,MDW,Buffalo-NY,Chicago-IL,3972,4758,39,468,200903,1123804,19161134
ITH,ELM,Ithaca-NY,Elmira-NY,1412,3348,31,32,199108,95377,95064
IAD,ORD,Washington-DC,Chicago-IL,0,44,1,589,200609,10530024,18797710
ORD,TPA,Chicago-IL,Tampa-FL,65,150,1,1012,199205,16720340,2113572
AVP,MCN,Scranton-PA,Macon-GA,0,50,1,739,200805,549321,230735
MSP,DAL,Minneapolis-MN,Dallas-TX,0,50,1,853,200901,3269814,12895230
IND,DET,Indianapolis-IN,Detroit-MI,3058,10549,77,252,199008,1299152,8503650
ROC,DTW,Rochester-NY,Detroit-MI,7320,10600,106,296,200307,1039674,8985512
ABQ,MDW,Albuquerque-NM,Chicago-IL,137,175,1,1121,200309,766154,18572324
XNA,ALB,Fayetteville-AR,Albany-NY,12,13,1,1179,200705,444133,852019
BHM,TPA,Birmingham-AL,Tampa-FL,216,244,2,460,199801,1036121,2254405
SMF,CIC,Sacramento-CA,Chico-CA,0,0,27,77,200512,2028664,214831
MDW,DAL,Chicago-IL,Dallas-TX,112,137,1,793,200807,19031272,12602170
CLT,BOS,Charlotte-NC,Boston-MA,41,140,1,727,199011,1029829,8269386
SHV,ATL,Shreveport-LA,Atlanta-GA,68,154,1,552,200202,376140,4555490
ICT,HYS,Wichita-KS,Hays-KS,0,0,6,130,200907,612683,27739
DTW,AUS,Detroit-MI,Austin-TX,88,100,1,1149,200909,8806874,1705075
SEA,EWR,Seattle-WA,Newark-NJ,33,124,1,2401,200502,6404776,18798114
CHA,TOL,Chattanooga-TN,Toledo-OH,29,37,1,458,200106,482729,663781
CHS,DFW,Charleston-SC,Dallas-TX,4265,5450,109,987,200908,659191,12895230
RNO,ORD,Reno-NV,Chicago-IL,49,129,1,1671,200401,385049,18664180
GEG,EKO,Spokane-WA,Elko-NV,188,246,2,477,199905,409736,47319
BIS,CWA,Bismarck-ND,Wausau-WI,620,832,26,553,200109,95165,126127
STL,ATL,St. Louis-MO,Atlanta-GA,0,150,1,483,200703,2806368,5267527
MSY,AUS,New Orleans-LA,Austin-TX,131,141,1,446,200106,1311131,1324426
BNA,MOB,Nashville-TN,Mobile-AL,87,150,1,385,199310,1109755,393816
FAT,MCE,Fresno-CA,Merced-CA,135,1121,59,56,199104,688511,185381
SAT,ORD,San Antonio-TX,Chicago-IL,679,1176,8,1041,199601,1584226,17287860
ALO,ORD,Waterloo-IA,Chicago-IL,11,64,1,234,199111,159435,16550288
SLC,DAL,Salt Lake City-UT,Dallas-TX,25,64,1,999,200601,1072748,11998822
BUF,YIP,Buffalo-NY,Detroit-MI,0,0,1,249,200209,1158368,8972134
BWI,ATL,Baltimore-MD,Atlanta-GA,0,318,1,576,200503,2649586,4947012
GSO,ITH,Greensboro-NC,Ithaca-NY,0,122,1,479,200805,707185,101027
BKL,MDW,Cleveland-OH,Chicago-IL,60,188,1,315,200510,2118249,18724160
LAS,MIA,Las Vegas-NV,Miami-FL,10222,11468,61,2175,200603,1778129,10933486
LNK,ORD,Lincoln-NE,Chicago-IL,25,126,1,466,199912,254092,17655010
GSO,ORD,Greensboro-NC,Chicago-IL,53,104,1,590,200210,656811,18490270
ABQ,EKO,Albuquerque-NM,Elko-NV,360,372,3,640,199302,640288,40259
JFK,EWR,New York-NY,Newark-NJ,0,0,1,21,200506,37596228,18798114
DSM,EKO,Des Moines-IA,Elko-NV,111,124,1,1152,199401,441722,41668
GRB,CWA,Green Bay-WI,Wausau-WI,1046,3000,30,78,199207,250989,118040
SBN,CAK,South Bend-IN,Akron-OH,18,64,1,259,199408,303927,676549
CID,EKO,Cedar Rapids-IA,Elko-NV,101,124,1,1250,199508,223770,42918
MHT,BOS,Manchester-NH,Boston-MA,0,0,1,45,200308,393018,8916374
LAS,FAT,Las Vegas-NV,Fresno-CA,184,300,2,258,200608,1778129,878024
BUF,TPA,Buffalo-NY,Tampa-FL,1233,1781,13,1054,200906,1123804,2747272
SBN,EWR,South Bend-IN,Newark-NJ,24,50,1,636,200502,315730,18798114
OAK,TUS,Oakland-CA,Tucson-AZ,536,610,5,747,199902,4034370,803618
ORD,CWA,Chicago-IL,Wausau-WI,0,0,0,213,199810,17529224,123082
BMI,DTW,Bloomington-IL,Detroit-MI,56,138,2,314,200609,161802,8969084
BFM,ABY,Mobile-AL,Albany-GA,0,0,20,238,200611,402199,162975
BFI,TOL,Seattle-WA,Toledo-OH,0,0,2,1923,200510,6404776,673162
DAY,YIP,Dayton-OH,Detroit-MI,0,0,1,165,200305,845508,8985512
SEA,YKM,Seattle-WA,Yakima-WA,13,70,1,103,200903,6815696,239054
MAF,DFW,Midland-TX,Dallas-TX,0,0,1,309,200904,132316,12895230
LAX,ATL,Los Angeles-CA,Atlanta-GA,0,0,1,1946,200806,25536790,5385586
GRR,DAY,Grand Rapids-MI,Dayton-OH,631,1536,12,217,199201,668870,856638
MCO,MDW,Orlando-FL,Chicago-IL,4,122,1,989,200508,1939766,18724160
GCK,EKO,Garden City-KS,Elko-NV,53,124,1,830,199303,34534,40259
MLU,ACT,Monroe-LA,Waco-TX,20,34,1,311,200704,172588,228241
LIT,MDW,Little Rock-AR,Chicago-IL,289,366,3,544,200603,657664,18797710
HOU,ORD,Houston-TX,Chicago-IL,2675,4644,43,945,199312,4058868,16876600
IAH,DFW,Houston-TX,Dallas-TX,0,172,1,224,200604,5484883,11998822
BKL,MDW,Cleveland-OH,Chicago-IL,49,68,1,315,200804,2094051,19031272
MCI,OMA,Kansas City-MO,Omaha-NE,0,0,1,152,200509,1958504,810493
RDU,DTW,Raleigh-NC,Detroit-MI,9,139,1,501,199808,721489,8944948
MSY,ORD,New Orleans-LA,Chicago-IL,81,126,1,837,199610,1287349,17287860
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,173,336,2,1182,200509,5443159,18724160
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,84,108,1,1182,199606,4543436,17287860
HOU,ALB,Houston-TX,Albany-NY,173,173,1,1495,200311,5084017,839741
PVD,DTW,Providence-RI,Detroit-MI,115,156,2,614,199901,1511077,8962394
YNG,CAK,Youngstown-OH,Akron-OH,53,476,14,47,200002,602171,695971
PDX,EWR,Portland-OR,Newark-NJ,13542,13995,89,2433,200808,2203745,18968501
DCA,TPA,Washington-DC,Tampa-FL,32,150,1,814,199906,9231820,2278169
PVD,TPA,Providence-RI,Tampa-FL,1341,1586,13,1137,199702,1501497,2225002
BGR,ORD,Bangor-ME,Chicago-IL,36,147,1,978,199012,146988,16395048
ORD,ALB,Chicago-IL,Albany-NY,42,50,1,723,200210,18490270,833752
MHT,BOS,Manchester-NH,Boston-MA,1125,2166,114,45,199305,341968,8260582
MCI,DFW,Kansas City-MO,Dallas-TX,30699,40635,315,460,200411,1935840,11379964
MDW,OMA,Chicago-IL,Omaha-NE,97,143,1,423,199305,16876600,703536
ILN,DAL,Wilmington-OH,Dallas-TX,0,0,32,858,200806,43152,12602170
FLL,MDW,Fort Lauderdale-FL,Chicago-IL,0,122,1,1166,200304,5280671,18572324
ATL,TPA,Atlanta-GA,Tampa-FL,36,122,1,406,200410,4802300,2578104
MDW,ATL,Chicago-IL,Atlanta-GA,434,568,4,590,200902,19161134,5475213
BNA,BOS,Nashville-TN,Boston-MA,192,250,5,943,200707,1524920,9007842
ELM,CAK,Elmira-NY,Akron-OH,46,50,1,251,200911,88331,699935
OGG,DAL,Kahului-HI,Dallas-TX,0,102,1,3722,200809,144378,12602170
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,80,149,1,1182,199812,4691519,17529224
RFD,TOL,Rockford-IL,Toledo-OH,0,0,1,276,200208,327080,666252
PHX,TOL,Phoenix-AZ,Toledo-OH,0,0,1,1640,200403,3723359,671681
LGA,BUF,New York-NY,Buffalo-NY,80,142,1,292,200107,36980058,1163528
ILN,TPA,Wilmington-OH,Tampa-FL,0,0,17,798,200711,42990,2711222
PHL,TOL,Philadelphia-PA,Toledo-OH,0,0,1,464,200402,11645752,671681
MEM,CPR,Memphis-TN,Casper-WY,0,0,1,1037,200302,1238075,67957
DAY,ATL,Dayton-OH,Atlanta-GA,0,0,1,432,200409,845594,4802300
ITH,BUF,Ithaca-NY,Buffalo-NY,0,0,2,120,200310,99203,1154212
SMF,RNO,Sacramento-CA,Reno-NV,66,148,1,113,199312,1598111,276956
SFB,FAR,Orlando-FL,Fargo-ND,1257,1350,9,1507,200904,2082421,200102
LAX,OMA,Los Angeles-CA,Omaha-NE,105,140,1,1330,200809,25536790,839265
GPT,ACT,Gulfport-MS,Waco-TX,20,50,1,491,200901,238772,233378
JAN,AUS,Jackson-MS,Austin-TX,28,37,1,472,200502,521493,1464309
IAH,DTW,Houston-TX,Detroit-MI,459,500,5,1076,199808,4445918,8944948
FLL,AUS,Fort Lauderdale-FL,Austin-TX,142,142,1,1105,200412,5362678,1418999
RNO,GYY,Reno-NV,Gary-IN,130,150,1,1699,200801,416657,9515636
JAX,DTW,Jacksonville-FL,Detroit-MI,106,112,1,814,199705,1050238,8934802
RAP,PIR,Rapid City-SD,Pierre-SD,0,0,1,140,200708,120599,19737
EWR,AUS,Newark-NJ,Austin-TX,51,148,1,1501,199106,16874842,874516
PHX,EWR,Phoenix-AZ,Newark-NJ,35,68,1,2133,200712,4175595,18901167
AZO,ORD,Kalamazoo-MI,Chicago-IL,43,64,1,122,199308,300140,16876600
YIP,AFW,Detroit-MI,Dallas-TX,0,0,4,987,200306,8985512,11164066
AUS,ORD,Austin-TX,Chicago-IL,267,378,3,972,199506,1001054,17155070
FWA,DAY,Fort Wayne-IN,Dayton-OH,39,50,1,90,200511,402638,843575
DAY,PIA,Dayton-OH,Peoria-IL,0,0,18,294,200312,845508,364769
TUL,OMA,Tulsa-OK,Omaha-NE,1316,2490,30,352,199007,762784,687569
BGR,MIA,Bangor-ME,Miami-FL,0,0,1,1459,199407,147183,8746902
SFO,TUS,San Francisco-CA,Tucson-AZ,2802,4950,55,751,199004,7436126,668242
YIP,ITH,Detroit-MI,Ithaca-NY,0,0,4,362,200912,8806874,101779
BRD,BJI,Brainerd-MN,Bemidji-MN,42,136,4,86,199908,79650,39210
IAD,TUS,Washington-DC,Tucson-AZ,2322,3000,25,1933,200702,10626066,996593
MEI,AFW,Meridian-MS,Dallas-TX,0,120,1,501,200410,105173,11379964
CMH,TPA,Columbus-OH,Tampa-FL,212,244,2,829,199806,1544395,2254405
ORD,TUL,Chicago-IL,Tulsa-OK,30,128,1,585,199109,16550288,772997
LRD,YIP,Laredo-TX,Detroit-MI,0,0,1,1353,200002,194523,8914942
GEG,YKM,Spokane-WA,Yakima-WA,0,0,1,159,200504,440145,228163
GCK,EKO,Garden City-KS,Elko-NV,109,124,1,830,199704,35958,47413
ICT,EWR,Wichita-KS,Newark-NJ,40,130,1,1263,199108,520211,16874842
OMA,MDW,Omaha-NE,Chicago-IL,88,123,1,423,199003,687569,16395048
RFD,DEC,Rockford-IL,Decatur-IL,0,0,14,163,200607,344269,109025
ABQ,GUP,Albuquerque-NM,Gallup-NM,0,0,5,127,200805,846582,70423
TYS,ATL,Knoxville-TN,Atlanta-GA,0,150,1,152,200703,682143,5267527
CPR,EKO,Casper-WY,Elko-NV,1,30,1,502,200501,69442,45801
